x,y,species logistic values
1.0,1.0,0.11218732
2.0,2.0,0.592291
3.0,3.0,0.014769741
4.0,4.0,0.027869238
5.0,5.0,0.119339615
6.0,6.0,0.09151485
7.0,7.0,0.019474877
8.0,8.0,0.023503756
9.0,9.0,0.48578078
10.0,10.0,0.09538363
11.0,11.0,0.116617516
12.0,12.0,0.06584824
13.0,13.0,0.09561656
14.0,14.0,0.42284396
15.0,15.0,0.116974026
16.0,16.0,0.053793594
17.0,17.0,0.13414511
18.0,18.0,0.059791747
19.0,19.0,0.19390301
20.0,20.0,0.5742426
21.0,21.0,0.43826047
22.0,22.0,0.1711456
23.0,23.0,0.4832691
24.0,24.0,0.051749516
25.0,25.0,0.23302236
26.0,26.0,0.09709876
27.0,27.0,0.52132493
28.0,28.0,0.021639986
29.0,29.0,0.18815935
30.0,30.0,0.018549796
31.0,31.0,0.030689297
32.0,32.0,0.040104546
33.0,33.0,0.15633178
34.0,34.0,0.034093436
35.0,35.0,0.5689758
36.0,36.0,0.085558005
37.0,37.0,0.06414183
38.0,38.0,0.04677166
39.0,39.0,0.26075524
40.0,40.0,0.0145797655
41.0,41.0,0.08656836
42.0,42.0,0.02994346
43.0,43.0,0.27907085
44.0,44.0,0.080331154
45.0,45.0,0.10105065
46.0,46.0,0.032655146
47.0,47.0,0.046413403
48.0,48.0,0.04701001
49.0,49.0,0.05769351
50.0,50.0,0.080027096
51.0,51.0,0.08202297
52.0,52.0,0.1516237
53.0,53.0,0.1473339
54.0,54.0,0.028873017
55.0,55.0,0.290311
56.0,56.0,0.43826047
57.0,57.0,0.017686024
58.0,58.0,0.43874466
59.0,59.0,0.18377794
60.0,60.0,0.048579764
61.0,61.0,0.3802127
62.0,62.0,0.01849236
63.0,63.0,0.04762022
64.0,64.0,0.4542159
65.0,65.0,0.5914936
66.0,66.0,0.24362849
67.0,67.0,0.04231589
68.0,68.0,0.027781878
69.0,69.0,0.16277596
70.0,70.0,0.03755957
71.0,71.0,0.026899612
72.0,72.0,0.06765224
73.0,73.0,0.029100759
74.0,74.0,0.06628308
75.0,75.0,0.020922316
76.0,76.0,0.05028442
77.0,77.0,0.041107982
78.0,78.0,0.10483517
79.0,79.0,0.056439556
80.0,80.0,0.15573983
81.0,81.0,0.035780292
82.0,82.0,0.010959238
83.0,83.0,0.42535505
84.0,84.0,0.51929224
85.0,85.0,0.02653327
86.0,86.0,0.054328084
87.0,87.0,0.12641768
88.0,88.0,0.33563715
89.0,89.0,0.20651342
90.0,90.0,0.18316045
