Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.25248E-5,0.004252481,0.00201297,1,0,0
5.74962E-5,0.010002099,0.002719733,0.989795918,0,0
1.22017E-4,0.030931259,0.00575419,0.969387755,0,0
2.01821E-4,0.051113396,0.009481992,0.959183673,0,0
2.5511E-4,0.119922007,0.011955671,0.928571429,0,0
3.63005E-4,0.210904098,0.016926538,0.897959184,0,0
4.37181E-4,0.337811686,0.020315021,0.867346939,0,0
4.6513E-4,0.428994672,0.021585741,0.846938776,0,0
4.84799E-4,0.525839953,0.022478037,0.826530612,0,0
5.6229E-4,0.634689956,0.025977603,0.806122449,0,0
5.96949E-4,0.75340261,0.027534742,0.785714286,0,0
6.62394E-4,0.819641973,0.030461498,0.775510204,0,0
8.35147E-4,0.971681386,0.038103207,0.755102041,0,0
8.84906E-4,1.060171994,0.040281986,0.744897959,0,0
9.49962E-4,1.15516821,0.043115732,0.734693878,0,0
1.0482E-3,1.259987963,0.047363148,0.724489796,0,0
1.42635E-3,1.402622768,0.063367255,0.714285714,0,0
1.44888E-3,1.547510599,0.064303826,0.704081633,0,0
1.69208E-3,1.878134889,0.074295559,0.683673469,0,0
1.70867E-3,2.049001981,0.074969486,0.673469388,0,0
2.16818E-3,2.463107387,0.093250942,0.653061224,0,0
2.26539E-3,2.689646451,0.097026054,0.642857143,0,0
2.30579E-3,2.920225682,0.098585854,0.632653061,0,0
2.62365E-3,3.182590348,0.11067191,0.62244898,0,0
2.78874E-3,3.461463856,0.116822217,0.612244898,0,0
2.84557E-3,3.746021129,0.118920044,0.602040816,0,0
3.21742E-3,4.067762705,0.132402325,0.591836735,0,0
3.38676E-3,4.406439049,0.13840673,0.581632653,0,0
3.64434E-3,4.770873466,0.147381851,0.571428571,0,0
4.00894E-3,5.171767712,0.159770872,0.56122449,0,0
4.27884E-3,5.599651345,0.168712407,0.551020408,0,0
4.36368E-3,6.036019503,0.171484129,0.540816327,0,0
4.97269E-3,6.533288756,0.190849477,0.530612245,0,0
5.37633E-3,7.070921602,0.203193089,0.520408163,0,0
5.94314E-3,7.665236063,0.219904501,0.510204082,0,0
6.09088E-3,8.27432374,0.224145548,0.5,0,0
6.99813E-3,8.974137075,0.249212273,0.489795918,0,0
7.05656E-3,9.679793506,0.250771268,0.479591837,0,0
7.31579E-3,10.411372945,0.257610412,0.469387755,0,0
7.65457E-3,11.176829683,0.266362113,0.459183673,0,0
7.76682E-3,11.953511771,0.26921668,0.448979592,0,0
8.48207E-3,12.801719154,0.286896225,0.43877551,0,0
8.4959E-3,13.65130923,0.287229573,0.428571429,0,0
8.90361E-3,14.541670673,0.29692081,0.418367347,0,0
8.93481E-3,15.435151233,0.297651375,0.408163265,0,0
9.17528E-3,16.352678864,0.303233152,0.397959184,0,0
9.26014E-3,17.278693096,0.30518193,0.387755102,0,0
9.29153E-3,18.207846259,0.305899964,0.37755102,0,0
9.62651E-3,19.170497554,0.31347128,0.367346939,0,0
1.01859E-2,20.189084731,0.325752419,0.357142857,0,0
1.04337E-2,21.232458104,0.33105503,0.346938776,0,0
1.06667E-2,22.299124278,0.335962692,0.336734694,0,0
1.08043E-2,23.379552967,0.33882868,0.326530612,0,0
1.08845E-2,24.468004167,0.34048795,0.316326531,0,0
1.08993E-2,25.557929275,0.340791888,0.306122449,0,0
1.10131E-2,26.659240422,0.343130426,0.295918367,0,0
1.10987E-2,27.769106668,0.34487664,0.285714286,0,0
1.14859E-2,28.917695062,0.352665631,0.275510204,0,0
1.22809E-2,30.145789155,0.368091553,0.265306122,0,0
1.24193E-2,31.387719464,0.3707013,0.255102041,0,0
1.26342E-2,32.651135736,0.374711464,0.244897959,0,0
1.27117E-2,33.922309776,0.376146854,0.234693878,0,0
1.39443E-2,35.316736415,0.398098833,0.224489796,0,0
1.40503E-2,36.721763886,0.399914968,0.214285714,0,0
1.50768E-2,38.229444763,0.416950726,0.204081633,0,0
1.56335E-2,39.792792051,0.425790454,0.193877551,0,0
1.56582E-2,41.358613591,0.426177144,0.183673469,0,0
1.57168E-2,42.930292571,0.427090503,0.173469388,0,0
1.63732E-2,44.567616403,0.437131202,0.163265306,0,0
1.71205E-2,46.279668408,0.448141257,0.153061224,0,0
1.73059E-2,48.010257978,0.450806129,0.142857143,0.125,0
1.74523E-2,49.755486922,0.452892497,0.132653061,0.125,0
1.84562E-2,51.601110477,0.46678422,0.12244898,0.25,0
1.92254E-2,53.523645643,0.476958441,0.112244898,0.25,0
2.29603E-2,55.819673435,0.521313154,0.102040816,0.25,0
2.84994E-2,58.66961261,0.574789947,0.091836735,0.25,0
3.47341E-2,62.143020231,0.622285379,0.081632653,0.375,0
3.62928E-2,65.77230063,0.632546769,0.071428571,0.375,0
3.73179E-2,69.504093797,0.638996791,0.06122449,0.375,0
3.9103E-2,73.414397154,0.649704072,0.051020408,0.375,0
4.82696E-2,78.24135624,0.696003903,0.040816327,0.5,0
5.3221E-2,83.563452301,0.716261228,0.030612245,0.625,0
6.0428E-2,89.606256171,0.741349001,0.020408163,0.75,0
1.03937E-1,100,0.831364366,0.010204082,0.875,0
1.03937E-1,100,0.831364366,0.010204082,1,0
