x,y,species logistic values
1.0,1.0,0.33105502
2.0,2.0,0.074969485
3.0,3.0,0.22414555
4.0,4.0,0.022478037
5.0,5.0,0.30323315
6.0,6.0,0.047363147
7.0,7.0,0.040281985
8.0,8.0,0.020315021
9.0,9.0,0.010442538
10.0,10.0,0.06430382
11.0,11.0,0.2663621
12.0,12.0,0.25077125
13.0,13.0,0.038103208
14.0,14.0,0.002719733
15.0,15.0,0.41695073
16.0,16.0,0.34079188
17.0,17.0,0.29765138
18.0,18.0,0.020748202
19.0,19.0,0.09858585
20.0,20.0,0.07111783
21.0,21.0,0.2576104
22.0,22.0,0.14738186
23.0,23.0,0.19084948
24.0,24.0,0.025977602
25.0,25.0,0.0020129702
26.0,26.0,0.11892004
27.0,27.0,0.17148413
28.0,28.0,0.3257524
29.0,29.0,0.04311573
30.0,30.0,0.4371312
31.0,31.0,0.24921228
32.0,32.0,0.52131313
33.0,33.0,0.2199045
34.0,34.0,0.063367255
35.0,35.0,0.37471145
36.0,36.0,0.03147937
37.0,37.0,0.37614685
38.0,38.0,0.018561753
39.0,39.0,0.021585742
40.0,40.0,0.30518192
41.0,41.0,0.42579046
42.0,42.0,0.2692167
43.0,43.0,0.093250945
44.0,44.0,0.28722957
45.0,45.0,0.28689623
46.0,46.0,0.39991498
47.0,47.0,0.009885424
48.0,48.0,0.36809155
49.0,49.0,0.4270905
50.0,50.0,0.027534742
51.0,51.0,0.20319308
52.0,52.0,0.33596268
53.0,53.0,0.42617714
54.0,54.0,0.34048796
55.0,55.0,0.4667842
56.0,56.0,0.11682222
57.0,57.0,0.47695845
58.0,58.0,0.00575419
59.0,59.0,0.07429556
60.0,60.0,0.39809883
61.0,61.0,0.016926538
62.0,62.0,0.1687124
63.0,63.0,0.022426121
64.0,64.0,0.11067191
65.0,65.0,0.62228537
66.0,66.0,0.34487665
67.0,67.0,0.33882868
68.0,68.0,0.6389968
69.0,69.0,0.13840672
70.0,70.0,0.45080614
71.0,71.0,0.15977088
72.0,72.0,0.024351344
73.0,73.0,0.2969208
74.0,74.0,0.30589998
75.0,75.0,0.6325468
76.0,76.0,0.012722813
77.0,77.0,0.08556956
78.0,78.0,0.009481992
79.0,79.0,0.3707013
80.0,80.0,0.34313044
81.0,81.0,0.09702606
82.0,82.0,0.004122529
83.0,83.0,0.011955672
84.0,84.0,0.13240233
85.0,85.0,0.027230952
86.0,86.0,0.012881638
87.0,87.0,0.030461498
88.0,88.0,0.35266563
89.0,89.0,0.020131908
90.0,90.0,0.3134713
