x,y,species logistic values
1.0,1.0,0.4962025
2.0,2.0,0.3950058
3.0,3.0,0.2398787
4.0,4.0,0.46000236
5.0,5.0,0.27282742
6.0,6.0,0.20386463
7.0,7.0,0.2615123
8.0,8.0,0.22026312
9.0,9.0,0.28920284
10.0,10.0,0.42779335
11.0,11.0,0.7300917
12.0,12.0,0.27320325
13.0,13.0,0.26084206
14.0,14.0,0.17514728
15.0,15.0,0.5889649
16.0,16.0,0.52099764
17.0,17.0,0.16362855
18.0,18.0,0.7007998
19.0,19.0,0.20684026
20.0,20.0,0.316354
21.0,21.0,0.21907541
22.0,22.0,0.28262463
23.0,23.0,0.34903815
24.0,24.0,0.37642023
25.0,25.0,0.19669312
26.0,26.0,0.22558309
27.0,27.0,0.62188387
28.0,28.0,0.14122243
29.0,29.0,0.7428115
30.0,30.0,0.7701769
31.0,31.0,0.37376055
32.0,32.0,0.4874288
33.0,33.0,0.22303855
34.0,34.0,0.59120345
35.0,35.0,0.4150938
36.0,36.0,0.6425762
37.0,37.0,0.38010114
38.0,38.0,0.27326626
39.0,39.0,0.30619925
40.0,40.0,0.52863127
41.0,41.0,0.21485779
42.0,42.0,0.2032378
43.0,43.0,0.30555615
44.0,44.0,0.61735743
45.0,45.0,0.2735709
46.0,46.0,0.25464347
47.0,47.0,0.4448956
48.0,48.0,0.43847382
49.0,49.0,0.16371058
50.0,50.0,0.48165965
51.0,51.0,0.5514972
52.0,52.0,0.19077906
53.0,53.0,0.35915753
54.0,54.0,0.5707468
55.0,55.0,0.579145
56.0,56.0,0.557509
57.0,57.0,0.3234995
58.0,58.0,0.23931944
59.0,59.0,0.16880699
60.0,60.0,0.29773554
61.0,61.0,0.57603115
62.0,62.0,0.20784973
63.0,63.0,0.20100975
64.0,64.0,0.32620135
65.0,65.0,0.1990674
66.0,66.0,0.4060766
67.0,67.0,0.4009572
68.0,68.0,0.5439349
69.0,69.0,0.51395684
70.0,70.0,0.47410083
71.0,71.0,0.23836559
72.0,72.0,0.60977674
73.0,73.0,0.25587726
74.0,74.0,0.18892385
75.0,75.0,0.45376712
76.0,76.0,0.4627715
77.0,77.0,0.4200336
78.0,78.0,0.20917964
79.0,79.0,0.2923588
80.0,80.0,0.19201937
81.0,81.0,0.5996632
82.0,82.0,0.15514037
83.0,83.0,0.17196713
84.0,84.0,0.31449395
85.0,85.0,0.33939564
86.0,86.0,0.18810204
87.0,87.0,0.18868689
88.0,88.0,0.198301
89.0,89.0,0.20124216
90.0,90.0,0.29259384
