x,y,species logistic values
1.0,1.0,0.50945085
2.0,2.0,0.51701474
3.0,3.0,0.43676606
4.0,4.0,0.46248984
5.0,5.0,0.5062091
6.0,6.0,0.4571007
7.0,7.0,0.52645993
8.0,8.0,0.5123793
9.0,9.0,0.49975285
10.0,10.0,0.50432026
11.0,11.0,0.47851083
12.0,12.0,0.52201176
13.0,13.0,0.5193907
14.0,14.0,0.5203218
15.0,15.0,0.4802911
16.0,16.0,0.5241894
17.0,17.0,0.49477345
18.0,18.0,0.513245
19.0,19.0,0.52003795
20.0,20.0,0.4512796
21.0,21.0,0.4627582
22.0,22.0,0.5083909
23.0,23.0,0.45518824
24.0,24.0,0.52600247
25.0,25.0,0.49976552
26.0,26.0,0.49902195
27.0,27.0,0.45527196
28.0,28.0,0.46901324
29.0,29.0,0.41693357
30.0,30.0,0.5258744
31.0,31.0,0.47417307
32.0,32.0,0.46402997
33.0,33.0,0.48858753
34.0,34.0,0.51045805
35.0,35.0,0.45423347
36.0,36.0,0.4928956
37.0,37.0,0.46958545
38.0,38.0,0.47155216
39.0,39.0,0.4959863
40.0,40.0,0.50288093
41.0,41.0,0.5012617
42.0,42.0,0.51835287
43.0,43.0,0.5191868
44.0,44.0,0.52584666
45.0,45.0,0.5016059
46.0,46.0,0.4529844
47.0,47.0,0.48611856
48.0,48.0,0.5257082
49.0,49.0,0.52461267
50.0,50.0,0.5195515
51.0,51.0,0.4450332
52.0,52.0,0.4818809
53.0,53.0,0.46730638
54.0,54.0,0.43263444
55.0,55.0,0.4901649
56.0,56.0,0.48538318
57.0,57.0,0.48060554
58.0,58.0,0.52168286
59.0,59.0,0.52577376
60.0,60.0,0.50326174
61.0,61.0,0.4670847
62.0,62.0,0.4942032
63.0,63.0,0.5030769
64.0,64.0,0.52414536
65.0,65.0,0.5173492
66.0,66.0,0.46825427
67.0,67.0,0.51950055
