X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0895244999399365,70.67686760171898,0.5717366795023481
2.0,2.0,train,0.08914673132740347,61.725161373543855,0.5707009652936343
3.0,3.0,train,0.06116035721021047,20.298007342574603,0.47699804372251076
4.0,4.0,train,0.10539108969221296,100.0,0.611139851273336
5.0,5.0,train,0.08900397534489572,52.80969079234036,0.5703082710865656
6.0,6.0,train,0.08281627496977012,35.407143179669326,0.5525681560783682
7.0,7.0,train,0.09814757771636953,89.46086516365105,0.5940902029534065
8.0,8.0,train,0.06827501549798305,27.12553876448199,0.5044928435336307
9.0,9.0,train,0.08969264233906037,79.6461824071516,0.5721960638220348
10.0,10.0,train,0.08502190928603437,43.90936911922901,0.5590572767615012
