x,y,species logistic values
1.0,1.0,0.2921486
2.0,2.0,0.035884585
3.0,3.0,0.16128442
4.0,4.0,0.009815577
5.0,5.0,0.2536455
6.0,6.0,0.023632769
7.0,7.0,0.013323806
8.0,8.0,0.031070193
9.0,9.0,0.007359223
10.0,10.0,0.0031083343
11.0,11.0,0.034120824
12.0,12.0,0.21012
13.0,13.0,0.26439577
14.0,14.0,0.18970867
15.0,15.0,0.017567458
16.0,16.0,8.256932E-4
17.0,17.0,0.38340268
18.0,18.0,0.31014147
19.0,19.0,0.0023336099
20.0,20.0,0.27951074
21.0,21.0,0.0069665047
22.0,22.0,0.057559285
23.0,23.0,0.032829538
24.0,24.0,0.15043746
25.0,25.0,0.09549941
26.0,26.0,0.13361275
27.0,27.0,0.00816846
28.0,28.0,0.039555427
29.0,29.0,0.33755836
30.0,30.0,4.45909E-4
31.0,31.0,0.10004873
32.0,32.0,0.13704151
33.0,33.0,0.12973621
34.0,34.0,0.2854021
35.0,35.0,0.015663035
36.0,36.0,0.19146696
37.0,37.0,0.15986025
38.0,38.0,0.028983139
39.0,39.0,0.30147552
40.0,40.0,0.014136233
41.0,41.0,0.006540881
42.0,42.0,0.0070890156
43.0,43.0,0.17053162
44.0,44.0,0.3975329
45.0,45.0,0.2394163
46.0,46.0,0.2340781
47.0,47.0,0.23760235
48.0,48.0,0.37254614
49.0,49.0,0.0038749718
50.0,50.0,0.30061483
51.0,51.0,0.3805237
52.0,52.0,0.010031134
53.0,53.0,0.13902992
54.0,54.0,0.32213417
55.0,55.0,0.3889866
56.0,56.0,0.32225978
57.0,57.0,0.50548846
58.0,58.0,0.0015541675
59.0,59.0,0.040659636
60.0,60.0,0.36178204
61.0,61.0,0.00574371
62.0,62.0,0.005061551
63.0,63.0,0.103409395
64.0,64.0,0.17796391
65.0,65.0,0.055272013
66.0,66.0,0.5190937
67.0,67.0,0.31985077
68.0,68.0,0.5531084
69.0,69.0,0.10676792
70.0,70.0,0.4215434
71.0,71.0,0.07651984
72.0,72.0,0.0077463123
73.0,73.0,0.24577971
74.0,74.0,0.2570357
75.0,75.0,0.51744443
76.0,76.0,0.04218375
77.0,77.0,0.0029660268
78.0,78.0,0.34327912
79.0,79.0,0.27924818
80.0,80.0,0.06635724
81.0,81.0,0.0013945594
82.0,82.0,5.5608194E-4
83.0,83.0,0.003243842
84.0,84.0,0.055709243
85.0,85.0,0.08330344
86.0,86.0,0.011978754
87.0,87.0,0.003909694
88.0,88.0,0.28012827
89.0,89.0,0.0065424168
90.0,90.0,0.22604667
