x,y,species logistic values
1.0,1.0,0.008994329
2.0,2.0,0.15252289
3.0,3.0,0.001175545
4.0,4.0,5.492305E-4
5.0,5.0,0.0039998814
6.0,6.0,3.9415353E-4
7.0,7.0,0.042017575
8.0,8.0,0.0032802967
9.0,9.0,1.3191121E-5
10.0,10.0,0.35419077
11.0,11.0,0.0883818
12.0,12.0,0.05374306
13.0,13.0,0.22757202
14.0,14.0,0.0149105
15.0,15.0,0.11120602
16.0,16.0,0.30193442
17.0,17.0,0.20691906
18.0,18.0,0.14520745
19.0,19.0,0.26359743
20.0,20.0,8.085456E-4
21.0,21.0,0.34648255
22.0,22.0,2.017306E-4
23.0,23.0,0.062120687
24.0,24.0,0.2581728
25.0,25.0,0.26435453
26.0,26.0,0.2838902
27.0,27.0,7.875508E-5
28.0,28.0,0.34378147
29.0,29.0,3.5407348E-4
30.0,30.0,0.10266368
31.0,31.0,0.31560215
32.0,32.0,0.63505125
33.0,33.0,0.31367993
34.0,34.0,1.3415453E-4
35.0,35.0,0.050390862
36.0,36.0,0.19420595
37.0,37.0,0.35797814
38.0,38.0,0.058474757
39.0,39.0,0.014237837
40.0,40.0,2.0679815E-4
41.0,41.0,0.30218345
42.0,42.0,0.3115231
43.0,43.0,0.011983259
44.0,44.0,0.32077184
45.0,45.0,3.6136575E-5
46.0,46.0,5.982521E-4
47.0,47.0,6.825295E-5
48.0,48.0,3.0187008E-4
49.0,49.0,0.2952778
50.0,50.0,0.141187
