Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.98595E-7,0.000029859,0.000008931,1,0,0
6.1453E-7,0.000091313,0.00001838,0.991666667,0,0
7.11835E-7,0.000162496,0.00002129,0.983333333,0,0
1.28256E-6,0.000290752,0.000038359,0.975,0,0
1.40623E-6,0.00056828,0.000042058,0.958333333,0,0
4.01472E-6,0.00116027,0.000120064,0.941666667,0,0
5.1923E-6,0.002586397,0.000155275,0.916666667,0,0
6.28817E-6,0.005610728,0.000188042,0.875,0,0
1.2977E-5,0.010679371,0.000387987,0.833333333,0,0
3.36021E-5,0.027627231,0.001004016,0.775,0,0
5.51029E-5,0.050411154,0.001645394,0.733333333,0,0
1.07685E-4,0.10343576,0.003210481,0.675,0,0
1.90071E-4,0.207598107,0.005652824,0.616666667,0,0
2.8182E-4,0.328124629,0.008358673,0.575,0,0
3.61944E-4,0.429568725,0.010709659,0.55,0,0
4.58766E-4,0.512838697,0.013535781,0.533333333,0,0
4.95054E-4,0.611302079,0.014590846,0.516666667,0,0
5.32573E-4,0.716657573,0.015679313,0.5,0,0
5.44438E-4,0.771101408,0.01602303,0.491666667,0,0
5.45371E-4,0.825638503,0.016050037,0.483333333,0,0
5.59201E-4,0.937120493,0.016450362,0.466666667,0,0
5.67442E-4,1.050037583,0.01668873,0.45,0,0
5.71771E-4,1.107214655,0.016813907,0.441666667,0,0
6.00537E-4,1.226201821,0.017644896,0.425,0,0
6.79899E-4,1.35619923,0.019930238,0.408333333,0,0
7.35744E-4,1.429773653,0.021532006,0.4,0,0
7.71214E-4,1.506895064,0.022546649,0.391666667,0,0
8.46136E-4,1.756963978,0.024682934,0.366666667,0,0
9.09289E-4,2.025399004,0.026476432,0.341666667,0,0
1.37366E-3,2.365693468,0.039464333,0.316666667,0,0
1.94644E-3,2.560337759,0.055014578,0.308333333,0,0
1.98734E-3,2.759071898,0.056105683,0.3,0,0
2.03189E-3,3.163416541,0.057291348,0.283333333,0,0
2.03396E-3,3.366812248,0.057346246,0.275,0,0
2.18805E-3,3.585616963,0.061423871,0.266666667,0,0
2.22591E-3,3.808207773,0.062420378,0.258333333,0,0
2.87042E-3,4.095249899,0.079065226,0.25,0,0
4.02205E-3,4.497454602,0.107380301,0.241666667,0,0
4.02623E-3,4.900077721,0.107480003,0.233333333,0,0
5.17908E-3,5.417986156,0.134127528,0.225,0,0
5.35795E-3,5.953781624,0.138120075,0.216666667,0,0
1.07537E-2,7.02914986,0.243363523,0.208333333,0,0
1.44048E-2,8.469632261,0.301111264,0.2,0,0
1.51815E-2,9.987780102,0.312276318,0.191666667,0,0
1.77417E-2,11.761950755,0.346681857,0.183333333,0,0
2.56826E-2,14.330211088,0.434439394,0.175,0,0
2.61196E-2,16.942176083,0.438589873,0.166666667,0.05,0
2.81858E-2,19.76075805,0.45741446,0.158333333,0.05,0
2.98309E-2,22.743850969,0.471523571,0.15,0.1,0
3.40415E-2,26.148002784,0.504501389,0.141666667,0.15,0
3.55909E-2,29.707093911,0.515623773,0.133333333,0.2,0
3.61637E-2,33.323463978,0.519610189,0.125,0.25,0
3.70192E-2,37.025387953,0.525443731,0.116666667,0.3,0
3.74748E-2,40.772871189,0.528492775,0.108333333,0.35,0
3.94544E-2,44.718306449,0.541298079,0.1,0.4,0
4.2228E-2,48.941105274,0.558113274,0.091666667,0.45,0
4.48238E-2,53.423481903,0.572770467,0.083333333,0.5,0
4.58015E-2,58.003630771,0.578042241,0.075,0.55,0
4.75471E-2,62.758345201,0.587138092,0.066666667,0.6,0
4.87757E-2,67.635916857,0.593308049,0.058333333,0.65,0
4.93527E-2,72.571184222,0.596142366,0.05,0.7,0
4.95472E-2,77.525908116,0.597089286,0.041666667,0.75,0
5.10497E-2,82.630882814,0.60425488,0.033333333,0.8,0
5.19076E-2,87.821642441,0.608232887,0.025,0.85,0
5.30362E-2,93.125264172,0.613346282,0.016666667,0.9,0
6.87474E-2,100,0.672797127,0.008333333,0.95,0
