x,y,species logistic values
1.0,1.0,0.32800323
2.0,2.0,0.069044285
3.0,3.0,0.21546619
4.0,4.0,0.020229876
5.0,5.0,0.2994973
6.0,6.0,0.043710094
7.0,7.0,0.03731068
8.0,8.0,0.065816864
9.0,9.0,0.009061919
10.0,10.0,0.05998146
11.0,11.0,0.26183656
12.0,12.0,0.30226642
13.0,13.0,0.26435608
14.0,14.0,0.03417455
15.0,15.0,0.00223985
16.0,16.0,0.41194513
17.0,17.0,0.33799428
18.0,18.0,0.0079420665
19.0,19.0,0.28520694
20.0,20.0,0.09338228
21.0,21.0,0.07210392
22.0,22.0,0.2685607
23.0,23.0,0.14169683
24.0,24.0,0.18527979
25.0,25.0,0.023340076
26.0,26.0,0.08584367
27.0,27.0,0.35595298
28.0,28.0,0.0016669
29.0,29.0,0.111358896
30.0,30.0,0.16435273
31.0,31.0,0.18103337
32.0,32.0,0.32481915
33.0,33.0,0.03927635
34.0,34.0,0.43291396
35.0,35.0,0.5211761
36.0,36.0,0.058027126
37.0,37.0,0.39492553
38.0,38.0,0.03130337
39.0,39.0,0.3695018
40.0,40.0,0.01633032
41.0,41.0,0.019191744
42.0,42.0,0.30029404
43.0,43.0,0.42141268
44.0,44.0,0.08732753
45.0,45.0,0.28313288
46.0,46.0,0.39444473
47.0,47.0,0.36140347
48.0,48.0,0.4222844
49.0,49.0,0.027026355
50.0,50.0,0.19918488
51.0,51.0,0.33303812
52.0,52.0,0.4214503
53.0,53.0,0.33768228
54.0,54.0,0.49368176
55.0,55.0,0.11984233
56.0,56.0,0.50598997
57.0,57.0,0.0049041654
58.0,58.0,0.069658265
59.0,59.0,0.392314
60.0,60.0,0.014867007
61.0,61.0,0.013596612
62.0,62.0,0.16084978
63.0,63.0,0.020002244
64.0,64.0,0.23126101
65.0,65.0,0.10368478
66.0,66.0,0.33992764
67.0,67.0,0.33597925
68.0,68.0,0.6429398
69.0,69.0,0.14537197
70.0,70.0,0.4473109
71.0,71.0,0.16454944
72.0,72.0,0.023321915
73.0,73.0,0.29303956
74.0,74.0,0.30222672
75.0,75.0,0.63697255
76.0,76.0,0.011033057
77.0,77.0,0.07919857
78.0,78.0,0.0081712
79.0,79.0,0.3356488
80.0,80.0,0.100779876
81.0,81.0,0.003514724
82.0,82.0,0.0018358621
83.0,83.0,0.010520026
84.0,84.0,0.097067
85.0,85.0,0.12701006
86.0,86.0,0.026960475
87.0,87.0,0.02754528
88.0,88.0,0.34564418
89.0,89.0,0.017857537
90.0,90.0,0.32953012
