Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.21025E-3,0.521024935,0.187500097,1,0,0
5.71045E-3,1.092070233,0.201867064,0.981818182,0,0
6.01915E-3,1.69398532,0.210482756,0.963636364,0,0
6.20896E-3,2.314881231,0.215688525,0.945454545,0,0
6.44297E-3,2.959178284,0.222012901,0.927272727,0,0
6.80678E-3,3.639856415,0.231645189,0.909090909,0,0
6.94907E-3,4.33476314,0.235347794,0.890909091,0,0
7.02809E-3,5.037571827,0.237388695,0.872727273,0,0
7.07504E-3,5.745075838,0.23859624,0.854545455,0,0
7.0764E-3,6.452716281,0.238631271,0.836363636,0,0
7.31409E-3,7.18412529,0.244685315,0.818181818,0,0
7.52762E-3,7.936886893,0.250042479,0.8,0,0
7.64253E-3,8.701140201,0.252894304,0.781818182,0,0
7.68163E-3,9.469303582,0.253859703,0.763636364,0,0
7.73324E-3,10.242627252,0.255129969,0.745454545,0,0
8.1674E-3,11.059367303,0.265648564,0.727272727,0,0
8.2773E-3,11.887097457,0.268264215,0.709090909,0,0
8.89323E-3,12.776420204,0.282585196,0.690909091,0,0
8.93208E-3,13.66962822,0.283469794,0.672727273,0,0
9.85453E-3,14.655081406,0.303849638,0.654545455,0,0
1.03556E-2,15.690640723,0.314441159,0.636363636,0,0
1.07675E-2,16.767394928,0.322910581,0.618181818,0,0
1.08611E-2,17.85350538,0.324805089,0.6,0,0
1.10597E-2,18.959474213,0.328791208,0.581818182,0,0
1.12012E-2,20.079595071,0.331603305,0.563636364,0,0
1.12118E-2,21.200773516,0.331812508,0.545454545,0,0
1.22199E-2,22.422761296,0.351170026,0.527272727,0,0
1.23076E-2,23.653526203,0.352802475,0.509090909,0,0
1.27782E-2,24.931350171,0.361416723,0.490909091,0,0
1.44309E-2,26.374444811,0.389934111,0.472727273,0,0
1.48595E-2,27.860397611,0.396918142,0.454545455,0,0
1.67247E-2,29.532869037,0.425538752,0.436363636,0.2,0
1.7857E-2,31.318566389,0.44162491,0.418181818,0.2,0
2.00127E-2,33.31983284,0.469886777,0.4,0.2,0
2.06249E-2,35.382327175,0.477399671,0.381818182,0.2,0
2.07099E-2,37.453317152,0.478425328,0.363636364,0.2,0
2.14196E-2,39.595274776,0.486838326,0.345454545,0.2,0
2.30539E-2,41.900664585,0.505217492,0.327272727,0.2,0
2.50351E-2,44.404178412,0.525806105,0.309090909,0.2,0
2.568E-2,46.972179946,0.532142844,0.290909091,0.2,0
2.6169E-2,49.589076425,0.536835644,0.272727273,0.2,0
2.74269E-2,52.331761652,0.548486749,0.254545455,0.4,0
2.77216E-2,55.103918093,0.551132242,0.236363636,0.6,0
2.82878E-2,57.932698103,0.556129043,0.218181818,0.6,0
3.04388E-2,60.976573474,0.574137513,0.2,0.6,0
3.14784E-2,64.124415592,0.58232817,0.181818182,0.6,0
3.26606E-2,67.390479076,0.591267198,0.163636364,0.6,0
3.34523E-2,70.735711806,0.597042503,0.145454545,0.6,0
3.38292E-2,74.118634889,0.599735009,0.127272727,0.6,0
3.41919E-2,77.537822494,0.602291909,0.109090909,0.6,0
3.47396E-2,81.011779547,0.606092202,0.090909091,0.8,0
3.47399E-2,84.485773643,0.606094747,0.072727273,1,0
3.80082E-2,88.286592013,0.627343547,0.054545455,1,0
5.33687E-2,93.62346067,0.70271498,0.036363636,1,0
6.37654E-2,100,0.73851152,0.018181818,1,0
