x,y,species logistic values
1.0,1.0,0.46019194
2.0,2.0,0.33990902
3.0,3.0,0.1743384
4.0,4.0,0.4164058
5.0,5.0,0.20701261
6.0,6.0,0.14046587
7.0,7.0,0.1956195
8.0,8.0,0.15563945
9.0,9.0,0.22380579
10.0,10.0,0.37810507
11.0,11.0,0.7463509
12.0,12.0,0.20739403
13.0,13.0,0.1949502
14.0,14.0,0.11495967
15.0,15.0,0.5744693
16.0,16.0,0.49052796
17.0,17.0,0.10513064
18.0,18.0,0.71150315
19.0,19.0,0.14318728
20.0,20.0,0.25240344
21.0,21.0,0.15452616
22.0,22.0,0.21701731
23.0,23.0,0.28798237
24.0,24.0,0.3186683
25.0,25.0,0.13396642
26.0,26.0,0.16065289
27.0,27.0,0.6151849
28.0,28.0,0.08671141
29.0,29.0,0.76126295
30.0,30.0,0.7928064
31.0,31.0,0.31565505
32.0,32.0,0.44951856
33.0,33.0,0.1582495
34.0,34.0,0.57724106
35.0,35.0,0.36320773
36.0,36.0,0.64067763
37.0,37.0,0.32284972
38.0,38.0,0.20745799
39.0,39.0,0.24160121
40.0,40.0,0.49991056
41.0,41.0,0.1505907
42.0,42.0,0.13989443
43.0,43.0,0.24092132
44.0,44.0,0.6095951
45.0,45.0,0.20776732
46.0,46.0,0.18879002
47.0,47.0,0.39835495
48.0,48.0,0.3907271
49.0,49.0,0.1051998
50.0,50.0,0.44252014
51.0,51.0,0.5281057
52.0,52.0,0.12867068
53.0,53.0,0.2992342
54.0,54.0,0.5519128
55.0,55.0,0.5623099
56.0,56.0,0.53553575
57.0,57.0,0.2600781
58.0,58.0,0.17379725
59.0,59.0,0.10952004
60.0,60.0,0.23269421
61.0,61.0,0.5584545
62.0,62.0,0.14411378
63.0,63.0,0.1378684
64.0,64.0,0.26299557
65.0,65.0,0.13610883
66.0,66.0,0.3527075
67.0,67.0,0.34677613
68.0,68.0,0.518768
69.0,69.0,0.48189053
70.0,70.0,0.43337637
71.0,71.0,0.17287537
72.0,72.0,0.6002255
73.0,73.0,0.19001184
74.0,74.0,0.12702155
75.0,75.0,0.40893784
76.0,76.0,0.41972998
77.0,77.0,0.3689876
78.0,78.0,0.14533687
79.0,79.0,0.2270825
80.0,80.0,0.12977646
81.0,81.0,0.58771366
82.0,82.0,0.098041795
83.0,83.0,0.11222234
84.0,84.0,0.25041553
85.0,85.0,0.27736184
86.0,86.0,0.12629287
87.0,87.0,0.12681133
88.0,88.0,0.13541625
89.0,89.0,0.13807936
90.0,90.0,0.22732706
