x,y,species logistic values
1.0,1.0,0.012343798
2.0,2.0,0.001738317
3.0,3.0,0.0048843813
4.0,4.0,3.0105107E-4
5.0,5.0,0.0011362084
6.0,6.0,0.0016746919
7.0,7.0,7.395816E-4
8.0,8.0,1.20231234E-4
9.0,9.0,4.2881485E-4
10.0,10.0,0.0031461553
11.0,11.0,0.010861999
12.0,12.0,0.013014002
13.0,13.0,0.007751746
14.0,14.0,8.873275E-6
15.0,15.0,0.013862801
16.0,16.0,1.06854386E-4
17.0,17.0,0.012852187
18.0,18.0,6.001004E-5
19.0,19.0,0.004785251
20.0,20.0,0.0016759407
21.0,21.0,0.011659739
22.0,22.0,0.021266973
23.0,23.0,0.0011644631
24.0,24.0,0.0024507286
25.0,25.0,0.03552704
26.0,26.0,2.1929305E-5
27.0,27.0,2.708185E-4
28.0,28.0,0.0015120647
29.0,29.0,0.020488856
30.0,30.0,0.019156046
31.0,31.0,0.0035204745
32.0,32.0,0.046528548
33.0,33.0,0.0066470434
34.0,34.0,0.32211152
35.0,35.0,0.04909883
36.0,36.0,0.029577212
37.0,37.0,2.590745E-4
38.0,38.0,0.014248029
39.0,39.0,0.0012616194
40.0,40.0,0.10581043
41.0,41.0,0.040793553
42.0,42.0,0.0041890354
43.0,43.0,0.014219506
44.0,44.0,0.008487221
45.0,45.0,0.014723302
46.0,46.0,0.043642454
47.0,47.0,3.5398534E-5
48.0,48.0,0.01130997
49.0,49.0,0.04743648
50.0,50.0,4.5718352E-4
51.0,51.0,0.041844025
52.0,52.0,0.048338342
53.0,53.0,0.023347763
54.0,54.0,0.005200994
55.0,55.0,0.013455826
56.0,56.0,1.4675353E-4
57.0,57.0,0.0026948825
58.0,58.0,6.3362306E-5
59.0,59.0,4.352864E-5
60.0,60.0,0.026978321
61.0,61.0,0.0023830896
62.0,62.0,0.007578583
63.0,63.0,0.0024337985
64.0,64.0,0.118661396
65.0,65.0,0.046730608
66.0,66.0,0.0140212
67.0,67.0,0.27113408
68.0,68.0,0.0010387067
69.0,69.0,0.042964388
70.0,70.0,0.014625714
71.0,71.0,6.0795306E-4
72.0,72.0,0.011670492
73.0,73.0,0.18549892
74.0,74.0,6.802943E-5
75.0,75.0,0.0022511792
76.0,76.0,2.586906E-5
77.0,77.0,0.045014437
78.0,78.0,0.011360024
79.0,79.0,6.768207E-4
80.0,80.0,1.9216215E-5
81.0,81.0,2.0610103E-6
82.0,82.0,2.4279566E-4
83.0,83.0,0.0045211795
84.0,84.0,0.014531107
85.0,85.0,2.0260297E-4
86.0,86.0,5.4190715E-4
87.0,87.0,0.0012770781
88.0,88.0,0.009972149
89.0,89.0,0.0011290757
90.0,90.0,0.024470389
