X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.09873307886464769,79.18258965794556,0.5956413169682369
2.0,2.0,train,0.06202065018412341,27.353788618244636,0.4806056645985041
3.0,3.0,train,0.10332987842530618,89.51537887039262,0.6065523203552411
4.0,4.0,train,0.0889021661194851,50.21557449929136,0.5701474644312345
5.0,5.0,train,0.10484347852340144,100.0,0.6100172853804084
6.0,6.0,train,0.07161708434371855,41.32534346543476,0.516556438144452
7.0,7.0,train,0.09593764493950367,69.30951513892703,0.5887050671652005
8.0,8.0,train,0.0680963866232021,34.163651885297895,0.5039600350524887
9.0,9.0,train,0.09500000000000006,59.71559192500057,0.5863249052060671
10.0,10.0,train,0.0607311924462641,21.151961139895448,0.4753634081671668
