x,y,species logistic values
1.0,1.0,0.0028438603
2.0,2.0,0.23330837
3.0,3.0,8.226733E-5
4.0,4.0,3.6347233E-4
5.0,5.0,0.0032972759
6.0,6.0,3.1730655E-4
7.0,7.0,0.002364313
8.0,8.0,0.17660032
9.0,9.0,0.0037165664
10.0,10.0,0.016377864
11.0,11.0,0.18597801
12.0,12.0,0.009398208
13.0,13.0,0.021498647
14.0,14.0,0.0074123377
15.0,15.0,1.4528212E-4
16.0,16.0,5.2512815E-4
17.0,17.0,0.0012402599
18.0,18.0,0.31243497
19.0,19.0,0.0014307029
20.0,20.0,9.173237E-4
21.0,21.0,6.4370665E-4
22.0,22.0,0.0013630169
23.0,23.0,1.3074686E-4
24.0,24.0,0.0859037
25.0,25.0,0.0057194354
26.0,26.0,2.0585189E-4
27.0,27.0,0.0032002525
28.0,28.0,6.097025E-4
29.0,29.0,6.743433E-4
30.0,30.0,0.0013143327
31.0,31.0,0.001333995
32.0,32.0,0.021116527
33.0,33.0,0.009153115
34.0,34.0,0.07682428
35.0,35.0,6.5630076E-5
36.0,36.0,0.07682428
37.0,37.0,0.0011319921
38.0,38.0,0.36448556
39.0,39.0,0.0010571949
40.0,40.0,1.6705542E-4
41.0,41.0,5.603832E-4
42.0,42.0,0.0029953823
43.0,43.0,4.542241E-4
44.0,44.0,5.566967E-4
45.0,45.0,0.0020647508
46.0,46.0,3.7590078E-5
47.0,47.0,2.5645955E-4
48.0,48.0,0.014584548
49.0,49.0,0.05470773
50.0,50.0,0.012968221
