x,y,species logistic values
1.0,1.0,0.42055207
2.0,2.0,0.6176603
3.0,3.0,0.25723112
4.0,4.0,0.2983133
5.0,5.0,0.2983133
6.0,6.0,0.2983133
7.0,7.0,0.27390933
8.0,8.0,0.27390933
9.0,9.0,0.27390933
10.0,10.0,0.55434746
11.0,11.0,0.4193373
12.0,12.0,0.38595316
13.0,13.0,0.5805953
14.0,14.0,0.368536
15.0,15.0,0.40117124
16.0,16.0,0.33031797
17.0,17.0,0.33031797
18.0,18.0,0.33031797
19.0,19.0,0.6176603
20.0,20.0,0.33429602
21.0,21.0,0.33429602
22.0,22.0,0.5098594
23.0,23.0,0.6176603
24.0,24.0,0.6176603
25.0,25.0,0.2594725
26.0,26.0,0.47463998
27.0,27.0,0.26968047
28.0,28.0,0.41630816
29.0,29.0,0.28556958
30.0,30.0,0.58637077
31.0,31.0,0.58637077
32.0,32.0,0.58637077
33.0,33.0,0.38599324
34.0,34.0,0.38366082
35.0,35.0,0.38366082
36.0,36.0,0.38366082
37.0,37.0,0.38366082
38.0,38.0,0.28571025
39.0,39.0,0.31059983
40.0,40.0,0.5227141
41.0,41.0,0.53486115
42.0,42.0,0.53486115
43.0,43.0,0.31316626
44.0,44.0,0.3614658
45.0,45.0,0.3614658
46.0,46.0,0.3011323
47.0,47.0,0.3011323
48.0,48.0,0.35426086
49.0,49.0,0.35426086
50.0,50.0,0.2839739
51.0,51.0,0.36572117
52.0,52.0,0.36572117
53.0,53.0,0.31564206
54.0,54.0,0.37450388
55.0,55.0,0.39619687
56.0,56.0,0.39080298
57.0,57.0,0.46390846
58.0,58.0,0.46390846
59.0,59.0,0.46906054
60.0,60.0,0.27585232
61.0,61.0,0.27585232
62.0,62.0,0.5342714
63.0,63.0,0.53040993
64.0,64.0,0.48403457
65.0,65.0,0.57139945
66.0,66.0,0.26483792
67.0,67.0,0.26483792
68.0,68.0,0.3122225
69.0,69.0,0.3122225
70.0,70.0,0.6176603
71.0,71.0,0.6176603
72.0,72.0,0.6176603
73.0,73.0,0.3018961
74.0,74.0,0.47140834
75.0,75.0,0.47140834
76.0,76.0,0.29445386
77.0,77.0,0.26934463
78.0,78.0,0.33995298
79.0,79.0,0.33995298
80.0,80.0,0.33995298
81.0,81.0,0.28464094
82.0,82.0,0.33793336
83.0,83.0,0.30729517
84.0,84.0,0.34618744
85.0,85.0,0.37888017
86.0,86.0,0.34625006
87.0,87.0,0.34625006
88.0,88.0,0.4668947
89.0,89.0,0.33500892
90.0,90.0,0.24341032
91.0,91.0,0.5912324
92.0,92.0,0.6176603
93.0,93.0,0.30687085
94.0,94.0,0.36937514
95.0,95.0,0.3968639
96.0,96.0,0.5093625
97.0,97.0,0.47107667
