x,y,species logistic values
1.0,1.0,0.0077633513
2.0,2.0,0.14434686
3.0,3.0,2.093108E-5
4.0,4.0,2.09686E-4
5.0,5.0,0.009626844
6.0,6.0,0.0046052914
7.0,7.0,2.9444842E-5
8.0,8.0,0.001792638
9.0,9.0,0.12582076
10.0,10.0,0.0076481467
11.0,11.0,0.012536522
12.0,12.0,0.0026190712
13.0,13.0,0.008572817
14.0,14.0,0.07604013
15.0,15.0,0.012944806
16.0,16.0,8.834981E-4
17.0,17.0,0.0019835914
18.0,18.0,0.017415551
19.0,19.0,0.4537744
20.0,20.0,0.13547146
21.0,21.0,0.018011726
22.0,22.0,0.0827393
23.0,23.0,0.022051727
24.0,24.0,0.06350963
25.0,25.0,8.710272E-4
26.0,26.0,0.030392738
27.0,27.0,5.1352876E-5
28.0,28.0,5.493488E-4
29.0,29.0,0.0071203173
30.0,30.0,0.022398291
31.0,31.0,0.0024513209
32.0,32.0,0.27225727
33.0,33.0,0.0072551486
34.0,34.0,0.0018381602
35.0,35.0,4.905176E-4
36.0,36.0,0.0015203338
37.0,37.0,0.019375438
38.0,38.0,2.6679094E-4
39.0,39.0,0.022368373
40.0,40.0,1.1276642E-4
41.0,41.0,0.0048166784
42.0,42.0,1.374139E-4
43.0,43.0,0.009606261
44.0,44.0,0.02212119
45.0,45.0,0.01002347
46.0,46.0,3.695537E-4
47.0,47.0,0.0029167046
48.0,48.0,0.010551238
49.0,49.0,0.010116356
50.0,50.0,0.0011720066
51.0,51.0,0.0027957964
52.0,52.0,0.0021897138
53.0,53.0,0.018854313
54.0,54.0,0.006241364
55.0,55.0,0.01681483
56.0,56.0,9.09132E-5
57.0,57.0,0.021180905
58.0,58.0,0.059667412
59.0,59.0,0.020405743
60.0,60.0,0.044398326
61.0,61.0,0.015234985
62.0,62.0,0.001179602
63.0,63.0,0.06442535
64.0,64.0,0.0011282429
65.0,65.0,0.07822881
66.0,66.0,0.16165379
67.0,67.0,0.018513765
68.0,68.0,0.005485022
69.0,69.0,1.01628175E-4
70.0,70.0,0.01840755
71.0,71.0,3.921998E-4
72.0,72.0,7.874509E-4
73.0,73.0,0.005840387
74.0,74.0,0.005079318
75.0,75.0,0.009050256
76.0,76.0,1.4099189E-4
77.0,77.0,4.869351E-4
78.0,78.0,5.2512926E-4
79.0,79.0,5.1279005E-4
80.0,80.0,0.0025387541
81.0,81.0,2.0575314E-4
82.0,82.0,5.852527E-6
83.0,83.0,0.31605142
84.0,84.0,0.06517892
85.0,85.0,1.3063652E-4
86.0,86.0,0.0010066305
87.0,87.0,0.09845675
88.0,88.0,0.06886352
89.0,89.0,8.0576E-5
90.0,90.0,0.03084359
