X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.042525214710105716,39.55994846688055,0.5319278799283811
2.0,2.0,train,0.05195717415290777,54.086605247382906,0.5813233277175315
3.0,3.0,train,0.0305131284089186,13.484101506297062,0.44916261934651874
4.0,4.0,train,0.053009101201126986,59.38759504122992,0.5861936200820876
5.0,5.0,train,0.0551739472517675,70.22256594196084,0.5958683865182733
6.0,6.0,train,0.0574251114409262,75.96512937104126,0.6054604922950231
7.0,7.0,train,0.06060327907806159,93.84421898974423,0.6182524502189612
8.0,8.0,train,0.039428243898187776,27.15104108435823,0.5130647134189422
9.0,9.0,train,0.040571631685664,31.208356357432727,0.5202033532333729
10.0,10.0,train,0.06038742942675886,87.78530437415289,0.6174099797010338
11.0,11.0,train,0.05317494164048751,64.70516561496855,0.5869511199047384
12.0,12.0,train,0.044616276779530596,44.021495215176664,0.5438587605732096
13.0,13.0,train,0.06155193729618717,100.0,0.6219115387701515
14.0,14.0,train,0.040993471231929056,35.30711608805436,0.5227844988517303
15.0,15.0,train,0.031921732070095736,19.784837121252597,0.460352257598673
16.0,16.0,train,0.05780778867084113,81.74556429023212,0.6070459634273105
17.0,17.0,train,0.03423271312383885,23.208070888578845,0.47775720329696403
18.0,18.0,train,0.0486938422469126,48.890996246063956,0.5654573862506403
