X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.03374050417169055,73.84173979150052,0.6407711638080034
2.0,2.0,train,0.008216224399716377,17.663225331924398,0.3028262501845975
3.0,3.0,train,0.021627914065375002,40.264946873782954,0.5334496044535413
4.0,4.0,train,0.022012474117115474,42.46596564302969,0.5378333119588675
5.0,5.0,train,0.022539312529045053,44.720054698299485,0.5437068558028623
6.0,6.0,train,0.05965393545010914,100.0,0.7592503347356286
7.0,7.0,train,0.008459062266666095,18.509151069525718,0.30901081134272157
8.0,8.0,train,0.03471840930241189,80.77676658897873,0.6473209597001152
9.0,9.0,train,0.05083004265893083,94.03463529455061,0.7287918059777793
10.0,10.0,train,0.04343821521098129,88.95161264889919,0.6966410126947714
11.0,11.0,train,0.038310240014180735,84.6078145631754,0.6694571785526015
12.0,12.0,train,0.030983071456015154,64.07972350532623,0.6209199414281615
13.0,13.0,train,0.011213474186706898,22.602092516610192,0.3721813465990426
14.0,14.0,train,0.027791636106070244,57.951578151438135,0.5950179621366094
15.0,15.0,train,0.025897399022541106,47.30978418419151,0.5778994418205888
16.0,16.0,train,0.031860856472490005,67.26578064942073,0.6274731928839556
17.0,17.0,train,0.018006965232428028,36.03459652410256,0.4876955854452798
18.0,18.0,train,0.03463192152301391,77.30577960282845,0.6467513267058844
