x,y,species logistic values
1.0,1.0,0.15185438
2.0,2.0,0.62861776
3.0,3.0,0.016822822
4.0,4.0,0.03613825
5.0,5.0,0.162521
6.0,6.0,0.12197842
7.0,7.0,0.020657018
8.0,8.0,0.032201495
9.0,9.0,0.48425874
10.0,10.0,0.12928523
11.0,11.0,0.16063555
12.0,12.0,0.08486253
13.0,13.0,0.10299782
14.0,14.0,0.41300604
15.0,15.0,0.16239446
16.0,16.0,0.06726965
17.0,17.0,0.15298802
18.0,18.0,0.22680676
19.0,19.0,0.5783529
20.0,20.0,0.43950763
21.0,21.0,0.20936522
22.0,22.0,0.5221868
23.0,23.0,0.079333045
24.0,24.0,0.25430667
25.0,25.0,0.11180596
26.0,26.0,0.031069776
27.0,27.0,0.25286123
28.0,28.0,0.022431964
29.0,29.0,0.028197695
30.0,30.0,0.058026526
31.0,31.0,0.17610382
32.0,32.0,0.040889572
33.0,33.0,0.5826278
34.0,34.0,0.11020705
35.0,35.0,0.08234761
36.0,36.0,0.029748444
37.0,37.0,0.2732906
38.0,38.0,0.3104063
39.0,39.0,0.030287486
40.0,40.0,0.08837088
41.0,41.0,0.034112684
42.0,42.0,0.05376529
43.0,43.0,0.2855511
44.0,44.0,0.09245937
45.0,45.0,0.13794354
46.0,46.0,0.028005935
47.0,47.0,0.081998184
48.0,48.0,0.07522878
49.0,49.0,0.07291453
50.0,50.0,0.10483155
51.0,51.0,0.10650254
52.0,52.0,0.14660355
53.0,53.0,0.20003372
54.0,54.0,0.020776194
55.0,55.0,0.302216
56.0,56.0,0.43950763
57.0,57.0,0.01845859
58.0,58.0,0.2854986
59.0,59.0,0.4400308
60.0,60.0,0.065991454
61.0,61.0,0.3533256
62.0,62.0,0.02310423
63.0,63.0,0.044344965
64.0,64.0,0.4416924
65.0,65.0,0.61565953
66.0,66.0,0.26163343
67.0,67.0,0.04976629
68.0,68.0,0.031628963
69.0,69.0,0.026831789
70.0,70.0,0.07327016
71.0,71.0,0.042510502
72.0,72.0,0.07603353
73.0,73.0,0.03227867
74.0,74.0,0.023757223
75.0,75.0,0.061759602
76.0,76.0,0.04929462
77.0,77.0,0.10307043
78.0,78.0,0.08507932
79.0,79.0,0.19740254
80.0,80.0,0.041961554
81.0,81.0,0.011371009
82.0,82.0,0.41739175
83.0,83.0,0.3921758
84.0,84.0,0.5814281
85.0,85.0,0.031499334
86.0,86.0,0.06804036
87.0,87.0,0.11490676
88.0,88.0,0.3648925
89.0,89.0,0.26635742
90.0,90.0,0.028464196
