X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.07947179481684592,89.72243719740541,0.6730613678500361
2.0,2.0,train,0.03000011524809493,21.37381534252916,0.43729759879591756
3.0,3.0,train,0.020451332738006076,18.373566773522317,0.3463119936475288
4.0,4.0,train,0.07298656017746903,73.84764923732655,0.6540607753520484
5.0,5.0,train,0.10277350365703712,99.99978108974555,0.7269473506850159
6.0,6.0,train,0.07927785133248076,81.77540882614616,0.6725234734641065
7.0,7.0,train,0.06486365530245587,66.54897895546023,0.6269020462388369
8.0,8.0,train,0.05907056440809256,60.062242057077235,0.6047734037071094
9.0,9.0,train,0.030344079969653166,30.44761647567019,0.4401048081948459
10.0,10.0,train,0.045056004353063284,48.29844161844465,0.5385652762408067
