Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.97864E-4,0.039786391,0.010201331,1,0,0
4.89081E-4,0.088694515,0.012510905,0.983333333,0,0
5.4623E-4,0.143317496,0.013952392,0.966666667,0,0
5.82632E-4,0.201580647,0.014868379,0.95,0,0
7.15114E-4,0.339965123,0.018187748,0.916666667,0,0
7.21713E-4,0.412136463,0.018352521,0.9,0,0
8.24941E-4,0.567870549,0.020922576,0.866666667,0,0
8.74541E-4,0.65532461,0.022152688,0.85,0,0
9.02175E-4,0.745542139,0.022836707,0.833333333,0,0
1.00266E-3,0.845808071,0.025315861,0.816666667,0,0
1.02226E-3,0.948034426,0.025798073,0.8,0,0
1.04417E-3,1.052451651,0.026336404,0.783333333,0,0
1.08606E-3,1.161057368,0.027363929,0.766666667,0,0
1.09168E-3,1.270225131,0.027501646,0.75,0,0
1.17012E-3,1.387237318,0.029419682,0.733333333,0,0
1.3176E-3,1.518997659,0.033005338,0.716666667,0,0
1.39798E-3,1.797344791,0.034948342,0.683333333,0,0
1.77523E-3,2.119892372,0.043964661,0.65,0,0
1.93826E-3,2.313718468,0.047809216,0.633333333,0,0
2.1256E-3,2.526278959,0.052189081,0.616666667,0,0
2.17463E-3,2.958618829,0.053328698,0.583333333,0,0
2.52923E-3,3.211542016,0.061489795,0.566666667,0,0
2.95473E-3,3.507015398,0.071098955,0.55,0,0
3.10726E-3,3.817741748,0.074495814,0.533333333,0,0
3.65132E-3,4.182873265,0.086412191,0.516666667,0,0
3.835E-3,4.566373204,0.09036644,0.5,0,0
3.83664E-3,4.950037001,0.090401561,0.483333333,0,0
5.50402E-3,5.500438861,0.124786927,0.466666667,0,0
5.55654E-3,6.056092678,0.125827823,0.45,0,0
6.54554E-3,6.710646546,0.144976852,0.433333333,0,0
7.16174E-3,7.426820557,0.156489272,0.416666667,0,0
7.78749E-3,8.205570031,0.167867188,0.4,0,0
8.5897E-3,9.064539589,0.182012029,0.383333333,0,0
1.03724E-2,10.101779943,0.211786654,0.366666667,0,0
1.32262E-2,11.42439514,0.255185955,0.35,0,0
1.45035E-2,12.874745279,0.273100563,0.333333333,0,0
1.51911E-2,14.393859545,0.282392339,0.316666667,0,0
1.93456E-2,16.328423214,0.333839287,0.3,0,0
2.04513E-2,18.373556488,0.346311994,0.283333333,0,0
3.00001E-2,21.373568012,0.437297599,0.266666667,0.1,0
3.01862E-2,24.392188481,0.438819822,0.25,0.2,0
3.02149E-2,27.413678914,0.439053854,0.233333333,0.2,0
3.03441E-2,30.448086911,0.440104808,0.216666667,0.2,0
3.10588E-2,33.553964326,0.445849021,0.2,0.3,0
3.19426E-2,36.748222683,0.452791506,0.183333333,0.3,0
3.24013E-2,39.988348636,0.456326368,0.166666667,0.3,0
3.80449E-2,43.792839297,0.496357331,0.15,0.3,0
4.5056E-2,48.298439732,0.538565276,0.133333333,0.3,0
5.85717E-2,54.155607031,0.602744331,0.116666667,0.4,0
5.90706E-2,60.062663471,0.604773404,0.1,0.4,0
6.48637E-2,66.549029002,0.626902046,0.083333333,0.5,0
7.29866E-2,73.847685019,0.654060775,0.066666667,0.6,0
7.92779E-2,81.775470153,0.672523473,0.05,0.7,0
7.94718E-2,89.722649634,0.673061368,0.033333333,0.8,0
1.02774E-1,100,0.726947351,0.016666667,0.9,0
