X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.026165654941545838,50.5236501609239,0.5694701024647411
2.0,2.0,train,0.003991513150929831,10.084849211617305,0.16789948303666064
3.0,3.0,train,0.019846862122704735,43.21157747023492,0.5008219388211518
4.0,4.0,train,0.0452666794654006,83.39619822608621,0.6958923127539381
5.0,5.0,train,0.018864328806880746,35.41253751583712,0.4881308844596288
6.0,6.0,train,0.017340730759731596,31.790484842210986,0.4671224968242286
7.0,7.0,train,0.0653119411528367,100.0,0.7675300618214668
8.0,8.0,train,0.004329990410721187,11.357671874312267,0.1795804101151113
9.0,9.0,train,0.03691903556168811,70.33645385216167,0.6511207261248155
10.0,10.0,train,0.05437825354578595,93.46877443378072,0.7332561315155923
11.0,11.0,train,0.04634653631175864,88.03100511440222,0.7008583106254062
12.0,12.0,train,0.04078808491747072,74.41520895498488,0.6734062722885769
13.0,13.0,train,0.04454434097661646,78.86991571769256,0.6924773874166841
14.0,14.0,train,0.02620968050034977,55.760932602398036,0.56988222995182
15.0,15.0,train,0.027753523198470346,66.64452215144549,0.5838515328869678
16.0,16.0,train,0.027389586122345395,61.12498529105752,0.5806408551136817
17.0,17.0,train,0.02318182214330385,45.53030051621265,0.5395696511293129
18.0,18.0,train,0.018927302556672753,37.30441035407456,0.48896361847069525
