x,y,species logistic values
1.0,1.0,0.19594567
2.0,2.0,0.15988286
3.0,3.0,0.030979905
4.0,4.0,0.61477923
5.0,5.0,0.1770817
6.0,6.0,0.204368
7.0,7.0,0.18003267
8.0,8.0,0.46977463
9.0,9.0,0.21492699
10.0,10.0,0.0920847
11.0,11.0,0.26271513
12.0,12.0,0.3144942
13.0,13.0,0.4080492
14.0,14.0,0.2904643
15.0,15.0,0.5164822
16.0,16.0,0.09076078
17.0,17.0,0.35116005
18.0,18.0,0.18496136
19.0,19.0,0.5384672
20.0,20.0,0.32289618
21.0,21.0,0.023015592
22.0,22.0,0.063738056
23.0,23.0,0.14295231
24.0,24.0,0.051530927
25.0,25.0,0.082130246
26.0,26.0,0.012467517
27.0,27.0,0.40224558
28.0,28.0,0.042053793
29.0,29.0,0.16291319
30.0,30.0,0.047939956
31.0,31.0,0.056702044
32.0,32.0,0.04936183
33.0,33.0,0.106020354
34.0,34.0,0.13777988
35.0,35.0,0.13917956
36.0,36.0,0.2679221
37.0,37.0,0.2814701
38.0,38.0,0.039974812
39.0,39.0,0.023115996
40.0,40.0,0.38359392
41.0,41.0,0.30474314
42.0,42.0,0.08480671
43.0,43.0,0.48244014
44.0,44.0,0.04356854
45.0,45.0,0.041857723
46.0,46.0,0.025656678
47.0,47.0,0.08158007
48.0,48.0,0.06968265
49.0,49.0,0.19656253
50.0,50.0,0.05951284
