x,y,species logistic values
1.0,1.0,0.5007235
2.0,2.0,0.30141377
3.0,3.0,0.4061484
4.0,4.0,0.25791174
5.0,5.0,0.46698567
6.0,6.0,0.28992462
7.0,7.0,0.22245394
8.0,8.0,0.27897188
9.0,9.0,0.23866597
10.0,10.0,0.20355394
11.0,11.0,0.30570647
12.0,12.0,0.43689227
13.0,13.0,0.7198206
14.0,14.0,0.29028773
15.0,15.0,0.27832183
16.0,16.0,0.19375606
17.0,17.0,0.5870894
18.0,18.0,0.523804
19.0,19.0,0.18212137
20.0,20.0,0.6920056
21.0,21.0,0.22540458
22.0,22.0,0.3317116
23.0,23.0,0.23749566
24.0,24.0,0.29937616
25.0,25.0,0.3627857
26.0,26.0,0.38865766
27.0,27.0,0.24390076
28.0,28.0,0.61782163
29.0,29.0,0.15925603
30.0,30.0,0.7319624
31.0,31.0,0.75823665
32.0,32.0,0.3861503
33.0,33.0,0.4925524
34.0,34.0,0.24139841
35.0,35.0,0.5891768
36.0,36.0,0.4249995
37.0,37.0,0.63719064
38.0,38.0,0.39212587
39.0,39.0,0.2903486
40.0,40.0,0.3220076
41.0,41.0,0.21070282
42.0,42.0,0.530908
43.0,43.0,0.23333505
44.0,44.0,0.22183186
45.0,45.0,0.32139218
46.0,46.0,0.61359054
47.0,47.0,0.29064286
48.0,48.0,0.27230272
49.0,49.0,0.45288223
50.0,50.0,0.4468813
51.0,51.0,0.6035082
52.0,52.0,0.18220448
53.0,53.0,0.48717773
54.0,54.0,0.55218875
55.0,55.0,0.5701122
56.0,56.0,0.57793635
57.0,57.0,0.5577852
58.0,58.0,0.3385251
59.0,59.0,0.25736508
60.0,60.0,0.3366457
61.0,61.0,0.18736139
62.0,62.0,0.31389973
63.0,63.0,0.5750349
64.0,64.0,0.21961918
65.0,65.0,0.21768834
66.0,66.0,0.41654387
67.0,67.0,0.31100288
68.0,68.0,0.41173875
69.0,69.0,0.54515
70.0,70.0,0.51725125
71.0,71.0,0.48013335
72.0,72.0,0.6065087
73.0,73.0,0.2735018
74.0,74.0,0.2075753
75.0,75.0,0.46116668
76.0,76.0,0.46956906
77.0,77.0,0.42962757
78.0,78.0,0.2277215
79.0,79.0,0.21066688
80.0,80.0,0.597068
81.0,81.0,0.48781165
82.0,82.0,0.24320222
83.0,83.0,0.20506488
84.0,84.0,0.17349724
85.0,85.0,0.329936
86.0,86.0,0.20733844
87.0,87.0,0.216926
88.0,88.0,0.47071663
89.0,89.0,0.2198501
90.0,90.0,0.30896497
