x,y,species logistic values
1.0,1.0,0.07994155
2.0,2.0,0.32143253
3.0,3.0,0.027143428
4.0,4.0,0.019443532
5.0,5.0,0.052674487
6.0,6.0,0.015034424
7.0,7.0,0.24011609
8.0,8.0,0.04702809
9.0,9.0,0.0023389005
10.0,10.0,0.489195
11.0,11.0,0.3165514
12.0,12.0,0.2099392
13.0,13.0,0.4286337
14.0,14.0,0.14817268
15.0,15.0,0.27746075
16.0,16.0,0.47344628
17.0,17.0,0.37108442
18.0,18.0,0.31536892
19.0,19.0,0.4384149
20.0,20.0,0.025672607
21.0,21.0,0.48566714
22.0,22.0,0.010700801
23.0,23.0,0.21902159
24.0,24.0,0.44866276
25.0,25.0,0.41714537
26.0,26.0,0.4316112
27.0,27.0,0.0073360177
28.0,28.0,0.4895225
29.0,29.0,0.015789809
30.0,30.0,0.2687425
31.0,31.0,0.47877234
32.0,32.0,0.665698
33.0,33.0,0.4763547
34.0,34.0,0.008446155
35.0,35.0,0.19240828
36.0,36.0,0.36040822
37.0,37.0,0.49033788
38.0,38.0,0.23758915
39.0,39.0,0.10923616
40.0,40.0,0.011534127
41.0,41.0,0.44522837
42.0,42.0,0.4523241
43.0,43.0,0.092720166
44.0,44.0,0.4605023
45.0,45.0,0.004074383
46.0,46.0,0.021845708
47.0,47.0,0.0059219846
48.0,48.0,0.013901457
49.0,49.0,0.44086668
50.0,50.0,0.33225393
