x,y,species logistic values
1.0,1.0,0.43193978
2.0,2.0,0.14341795
3.0,3.0,0.054233644
4.0,4.0,0.24490556
5.0,5.0,0.469867
6.0,6.0,0.33648664
7.0,7.0,0.043019213
8.0,8.0,0.51303923
9.0,9.0,0.523172
10.0,10.0,0.07166379
11.0,11.0,0.21651433
12.0,12.0,0.23696215
13.0,13.0,0.036325604
14.0,14.0,0.40183544
15.0,15.0,0.5129649
16.0,16.0,0.11204569
17.0,17.0,0.5119732
18.0,18.0,0.45640388
19.0,19.0,0.38781852
20.0,20.0,0.50331604
21.0,21.0,0.13404101
22.0,22.0,0.5199211
23.0,23.0,0.51714176
24.0,24.0,0.5229681
25.0,25.0,0.51900774
26.0,26.0,0.5145525
27.0,27.0,0.036560994
28.0,28.0,0.5182499
29.0,29.0,0.08653109
30.0,30.0,0.31962132
31.0,31.0,0.1567532
32.0,32.0,0.25639158
33.0,33.0,0.64858633
34.0,34.0,0.5218534
35.0,35.0,0.27776164
36.0,36.0,0.33352965
37.0,37.0,0.49265364
38.0,38.0,0.4990922
39.0,39.0,0.08864323
40.0,40.0,0.06337838
41.0,41.0,0.50749797
42.0,42.0,0.5105482
43.0,43.0,0.23471424
44.0,44.0,0.024823021
45.0,45.0,0.088644914
46.0,46.0,0.2967135
47.0,47.0,0.34431103
48.0,48.0,0.058994606
49.0,49.0,0.15459341
50.0,50.0,0.07641159
