Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.61793E-3,0.561792908,0.369537063,1,0,0
5.8104E-3,1.142833366,0.377419361,0.990740741,0,0
5.94016E-3,1.736849484,0.382622887,0.981481481,0,0
6.03212E-3,2.340061374,0.38625824,0.972222222,0,0
6.0681E-3,2.946871206,0.387668984,0.962962963,0,0
6.15428E-3,3.562298796,0.39102176,0.953703704,0,0
6.22673E-3,4.184971814,0.393812344,0.944444444,0,0
6.23213E-3,4.808185023,0.394019375,0.935185185,0,0
6.3002E-3,5.438204638,0.396615901,0.925925926,0,0
6.3315E-3,6.071354175,0.397802458,0.916666667,0,0
6.42919E-3,6.714273351,0.401476304,0.907407407,0,0
6.46253E-3,7.360526785,0.402719905,0.898148148,0,0
6.47331E-3,8.007858172,0.403120851,0.888888889,0,0
6.48833E-3,8.656690677,0.403678299,0.87962963,0,0
6.4906E-3,9.305750582,0.403762654,0.87037037,0,0
6.5408E-3,9.959830492,0.405618794,0.861111111,0,0
6.63223E-3,10.623053294,0.40896984,0.851851852,0,0
6.69492E-3,11.292545473,0.411245934,0.842592593,0,0
6.70285E-3,11.962830818,0.411532644,0.833333333,0,0
6.74079E-3,12.636909912,0.412900137,0.824074074,0,0
6.75323E-3,13.312232973,0.413347154,0.814814815,0,0
6.84131E-3,13.996364082,0.41649294,0.805555556,0,0
6.87118E-3,14.683481815,0.417551965,0.796296296,0,0
6.89536E-3,15.373017569,0.418406557,0.787037037,0,0
6.91375E-3,16.064392177,0.419054779,0.777777778,0,0
6.92194E-3,16.756585687,0.419342989,0.768518519,0,0
6.93741E-3,17.450326199,0.419886672,0.759259259,0,0
6.9715E-3,18.147476225,0.421081334,0.75,0,0
6.97803E-3,18.845279394,0.421309628,0.740740741,0,0
7.06643E-3,19.551922763,0.424381938,0.731481481,0,0
7.22026E-3,20.273949143,0.429651063,0.722222222,0,0
7.28637E-3,21.002586636,0.43188604,0.712962963,0,0
7.34701E-3,21.73728733,0.433920443,0.703703704,0,0
7.38075E-3,22.475362391,0.435046356,0.694444444,0,0
7.48528E-3,23.223890641,0.43850598,0.685185185,0,0
7.48634E-3,23.972524168,0.438540608,0.675925926,0,0
7.62151E-3,24.734675569,0.442951656,0.666666667,0,0
7.69107E-3,25.503782619,0.445194471,0.657407407,0,0
7.81671E-3,26.285453758,0.449200257,0.648148148,0,0
7.87943E-3,27.073396398,0.451178223,0.638888889,0,0
7.89018E-3,27.862414668,0.451516039,0.62962963,0,0
7.90733E-3,28.653147951,0.452053802,0.62037037,0,0
7.96787E-3,29.449934546,0.453943493,0.611111111,0,0
8.04372E-3,30.254306994,0.456293282,0.601851852,0,0
8.12702E-3,31.067009282,0.458850343,0.592592593,0,0
8.16713E-3,31.883722215,0.460072955,0.583333333,0,0
8.16783E-3,32.700505361,0.46009431,0.574074074,0,0
8.25234E-3,33.525739489,0.462652322,0.564814815,0,0
8.34771E-3,34.360510175,0.465509971,0.555555556,0,0
8.35954E-3,35.196464634,0.465862572,0.546296296,0,0
8.43623E-3,36.040087563,0.468135496,0.537037037,0,0
8.55839E-3,36.895926492,0.471716618,0.527777778,0,0
8.61644E-3,37.757570926,0.473401652,0.518518519,0,0
8.7092E-3,38.628490956,0.476071677,0.509259259,0,0
8.78676E-3,39.507166911,0.478283561,0.5,0,0
8.8634E-3,40.393506792,0.480450938,0.490740741,0,0
8.88281E-3,41.281787609,0.480996985,0.481481481,0,0
8.98693E-3,42.180480962,0.483906876,0.472222222,0,0
9.0186E-3,43.082340859,0.48478534,0.462962963,0.055555556,0
9.12225E-3,43.994565593,0.487639959,0.453703704,0.055555556,0
9.25391E-3,44.91995627,0.491220748,0.444444444,0.055555556,0
9.49426E-3,45.869382253,0.497630256,0.435185185,0.111111111,0
9.60865E-3,46.830247416,0.500624367,0.425925926,0.111111111,0
9.66746E-3,47.796993417,0.502149781,0.416666667,0.111111111,0
9.71031E-3,48.76802427,0.50325536,0.407407407,0.111111111,0
9.75034E-3,49.743058648,0.504283923,0.398148148,0.111111111,0
9.75694E-3,50.718753054,0.504453085,0.388888889,0.111111111,0
9.82146E-3,51.700899246,0.506100585,0.37962963,0.111111111,0
9.86044E-3,52.686942966,0.507090543,0.37037037,0.111111111,0
9.96162E-3,53.683105046,0.509642144,0.361111111,0.111111111,0
1.00112E-2,54.684227739,0.510883461,0.351851852,0.166666667,0
1.00636E-2,55.690591352,0.512188113,0.342592593,0.166666667,0
1.01176E-2,56.702351483,0.513524245,0.333333333,0.166666667,0
1.05405E-2,57.756401214,0.523746694,0.324074074,0.166666667,0
1.05512E-2,58.811516871,0.523998807,0.314814815,0.166666667,0
1.06598E-2,59.877496791,0.526553282,0.305555556,0.166666667,0
1.10022E-2,60.977720701,0.534428526,0.296296296,0.166666667,0
1.10089E-2,62.078610014,0.534578958,0.287037037,0.166666667,0
1.10893E-2,63.187543927,0.536389987,0.277777778,0.166666667,0
1.11027E-2,64.297814908,0.536689628,0.268518519,0.166666667,0
1.15552E-2,65.453337386,0.54660712,0.259259259,0.166666667,0
