x,y,species logistic values
1.0,1.0,0.47828355
2.0,2.0,0.578496
3.0,3.0,0.38625824
4.0,4.0,0.41124594
5.0,5.0,0.480997
6.0,6.0,0.4717166
7.0,7.0,0.4056188
8.0,8.0,0.3966159
9.0,9.0,0.54660714
10.0,10.0,0.48478535
11.0,11.0,0.46007296
12.0,12.0,0.45151603
13.0,13.0,0.56004626
14.0,14.0,0.48763996
15.0,15.0,0.4681355
16.0,16.0,0.42965105
17.0,17.0,0.51352423
18.0,18.0,0.578496
19.0,19.0,0.50709057
20.0,20.0,0.578496
21.0,21.0,0.43188605
22.0,22.0,0.5239988
23.0,23.0,0.45205382
24.0,24.0,0.578496
25.0,25.0,0.387669
26.0,26.0,0.5061006
27.0,27.0,0.39401937
28.0,28.0,0.41153264
29.0,29.0,0.4760717
30.0,30.0,0.4036783
31.0,31.0,0.5630208
32.0,32.0,0.4600943
33.0,33.0,0.45885035
34.0,34.0,0.40376267
35.0,35.0,0.41840655
36.0,36.0,0.36953706
37.0,37.0,0.53668964
38.0,38.0,0.41988668
39.0,39.0,0.42438194
40.0,40.0,0.41290015
41.0,41.0,0.534579
42.0,42.0,0.44295165
43.0,43.0,0.48045093
44.0,44.0,0.40271991
45.0,45.0,0.44920024
46.0,46.0,0.41905478
47.0,47.0,0.42130962
48.0,48.0,0.4539435
49.0,49.0,0.46550998
50.0,50.0,0.46265233
51.0,51.0,0.50062436
52.0,52.0,0.47340167
53.0,53.0,0.50325537
54.0,54.0,0.39780247
55.0,55.0,0.53639
56.0,56.0,0.578496
57.0,57.0,0.4014763
58.0,58.0,0.53442854
59.0,59.0,0.578496
60.0,60.0,0.51088345
61.0,61.0,0.5553244
62.0,62.0,0.39102176
63.0,63.0,0.419343
64.0,64.0,0.56617504
65.0,65.0,0.5265533
66.0,66.0,0.41334715
67.0,67.0,0.42108133
68.0,68.0,0.50445306
69.0,69.0,0.40896985
70.0,70.0,0.39381236
71.0,71.0,0.43504634
72.0,72.0,0.40312085
73.0,73.0,0.43392044
74.0,74.0,0.41649294
75.0,75.0,0.3826229
76.0,76.0,0.44519448
77.0,77.0,0.43850598
78.0,78.0,0.45629328
79.0,79.0,0.4385406
80.0,80.0,0.50214976
81.0,81.0,0.37741935
82.0,82.0,0.51218814
83.0,83.0,0.5655307
84.0,84.0,0.578496
85.0,85.0,0.45117822
86.0,86.0,0.46586257
87.0,87.0,0.52374667
88.0,88.0,0.49763027
89.0,89.0,0.41755196
90.0,90.0,0.5042839
