x,y,species logistic values
1.0,1.0,0.0011862459
2.0,2.0,0.0031815593
3.0,3.0,1.1717505E-4
4.0,4.0,0.0065453975
5.0,5.0,6.2622706E-4
6.0,6.0,4.6685684E-4
7.0,7.0,4.3973432E-5
8.0,8.0,1.2635977E-4
9.0,9.0,0.0012781592
10.0,10.0,0.0046460396
11.0,11.0,0.016571887
12.0,12.0,0.00759047
13.0,13.0,3.6077472E-4
14.0,14.0,1.4929631E-6
15.0,15.0,0.033980865
16.0,16.0,0.009259559
17.0,17.0,2.6033838E-5
18.0,18.0,2.15701E-5
19.0,19.0,0.0038235663
20.0,20.0,9.1519725E-4
21.0,21.0,0.034764584
22.0,22.0,0.012058298
23.0,23.0,4.045961E-4
24.0,24.0,0.0014514887
25.0,25.0,0.022983054
26.0,26.0,2.9448536E-6
27.0,27.0,2.345537E-4
28.0,28.0,0.0020938416
29.0,29.0,0.024742002
30.0,30.0,0.007831347
31.0,31.0,0.0018351646
32.0,32.0,0.034695648
33.0,33.0,0.0039958903
34.0,34.0,0.31551403
35.0,35.0,0.027359553
36.0,36.0,7.183106E-4
37.0,37.0,0.038959585
38.0,38.0,9.771006E-5
39.0,39.0,0.010325556
40.0,40.0,3.208877E-5
41.0,41.0,4.9427536E-4
42.0,42.0,0.12232941
43.0,43.0,0.004076285
44.0,44.0,0.010598672
45.0,45.0,0.0056757773
46.0,46.0,0.005215404
47.0,47.0,0.031165943
48.0,48.0,8.499977E-6
49.0,49.0,0.034937922
50.0,50.0,1.7097361E-4
51.0,51.0,0.016637467
52.0,52.0,0.03025962
53.0,53.0,0.035337057
54.0,54.0,0.03015517
55.0,55.0,0.03504561
56.0,56.0,0.0036262341
57.0,57.0,0.019830959
58.0,58.0,3.4428827E-5
59.0,59.0,0.0018313016
60.0,60.0,0.034221545
61.0,61.0,2.1228185E-5
62.0,62.0,1.3972686E-5
63.0,63.0,0.006625673
64.0,64.0,4.4160738E-4
65.0,65.0,0.0035579074
66.0,66.0,0.0019798507
67.0,67.0,0.1349094
68.0,68.0,0.009005314
69.0,69.0,0.26933128
70.0,70.0,6.983007E-4
71.0,71.0,0.012289524
72.0,72.0,2.182583E-4
73.0,73.0,0.0060494086
74.0,74.0,0.0065409923
75.0,75.0,0.1931477
76.0,76.0,2.0657018E-5
77.0,77.0,0.0016482145
78.0,78.0,6.8866625E-6
79.0,79.0,0.030716455
80.0,80.0,0.008084312
81.0,81.0,3.8949697E-4
82.0,82.0,3.5119692E-6
83.0,83.0,3.1768E-7
84.0,84.0,6.213582E-5
85.0,85.0,0.0037989756
86.0,86.0,0.008746469
87.0,87.0,7.2095936E-5
88.0,88.0,1.7283912E-4
89.0,89.0,4.70954E-4
90.0,90.0,0.0073306207
