x,y,species logistic values
1.0,1.0,0.47631338
2.0,2.0,0.22503838
3.0,3.0,0.35250765
4.0,4.0,0.18468983
5.0,5.0,0.2184272
6.0,6.0,0.1252698
7.0,7.0,0.19314903
8.0,8.0,0.15744504
9.0,9.0,0.1182841
10.0,10.0,0.24251029
11.0,11.0,0.40140536
12.0,12.0,0.72943294
13.0,13.0,0.17309429
14.0,14.0,0.12160605
15.0,15.0,0.506774
16.0,16.0,0.09265373
17.0,17.0,0.73801684
18.0,18.0,0.13855886
19.0,19.0,0.26720905
20.0,20.0,0.13278003
21.0,21.0,0.30287936
22.0,22.0,0.3321598
23.0,23.0,0.12211498
24.0,24.0,0.13855284
25.0,25.0,0.61865866
26.0,26.0,0.07914137
27.0,27.0,0.76630026
28.0,28.0,0.77824855
29.0,29.0,0.33200607
30.0,30.0,0.47410184
31.0,31.0,0.14938147
32.0,32.0,0.5759138
33.0,33.0,0.38165966
34.0,34.0,0.6226557
35.0,35.0,0.34815145
36.0,36.0,0.20504887
37.0,37.0,0.109099045
38.0,38.0,0.50896627
39.0,39.0,0.13315885
40.0,40.0,0.21930617
41.0,41.0,0.60634553
42.0,42.0,0.16844861
43.0,43.0,0.17851359
44.0,44.0,0.41307676
45.0,45.0,0.41598508
46.0,46.0,0.5975118
47.0,47.0,0.08766369
48.0,48.0,0.45022395
49.0,49.0,0.53063387
50.0,50.0,0.1116219
51.0,51.0,0.32539704
52.0,52.0,0.5633732
53.0,53.0,0.21424015
54.0,54.0,0.15098365
55.0,55.0,0.20775822
56.0,56.0,0.104034
57.0,57.0,0.24692264
58.0,58.0,0.14289553
59.0,59.0,0.1347658
60.0,60.0,0.29005176
61.0,61.0,0.12712651
62.0,62.0,0.37426323
63.0,63.0,0.23038164
64.0,64.0,0.3124934
65.0,65.0,0.5317687
66.0,66.0,0.5002879
67.0,67.0,0.40836173
68.0,68.0,0.13937846
69.0,69.0,0.59515476
70.0,70.0,0.16802645
71.0,71.0,0.112353645
72.0,72.0,0.4402959
73.0,73.0,0.33882347
74.0,74.0,0.14901496
75.0,75.0,0.23299883
76.0,76.0,0.12916157
77.0,77.0,0.59334916
78.0,78.0,0.45429125
79.0,79.0,0.1299003
80.0,80.0,0.13474613
81.0,81.0,0.096098885
82.0,82.0,0.1000695
83.0,83.0,0.26014015
84.0,84.0,0.2986284
85.0,85.0,0.106062956
86.0,86.0,0.12066984
87.0,87.0,0.122096844
88.0,88.0,0.4289515
89.0,89.0,0.13146189
90.0,90.0,0.19458757
