X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.013711226644268042,76.690914705,0.5855703251646917
2.0,2.0,train,0.012149835908935506,64.98489689312932,0.5559604919460032
3.0,3.0,train,0.012795456470217653,70.00038726774685,0.5687022132187135
4.0,4.0,train,0.011841532045287121,63.76930764170036,0.5496065305773167
5.0,5.0,train,0.01360863004676971,73.94935848520643,0.5837464561201816
6.0,6.0,train,0.008994001073033952,41.1431381338426,0.48101558996252547
7.0,7.0,train,0.013708458627457313,75.31922431848906,0.5855213276940119
8.0,8.0,train,0.013711226644268042,76.690914705,0.5855703251646917
9.0,9.0,train,0.013711226644268042,76.690914705,0.5855703251646917
10.0,10.0,train,0.013711226644268042,76.690914705,0.5855703251646917
11.0,11.0,train,0.013711226644268042,76.690914705,0.5855703251646917
12.0,12.0,train,0.013711226644268042,76.690914705,0.5855703251646917
13.0,13.0,train,0.009816814064751746,49.742190595159364,0.5028911341884027
14.0,14.0,train,0.013711226644268042,76.690914705,0.5855703251646917
15.0,15.0,train,0.013711226644268042,76.690914705,0.5855703251646917
16.0,16.0,train,0.013046852924281767,72.58780563573278,0.5734680574435134
17.0,17.0,train,0.013711226644268042,76.690914705,0.5855703251646917
18.0,18.0,train,0.013711226644268042,76.690914705,0.5855703251646917
