Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.80434E-3,0.48043448,0.326843716,1,0,0
4.95481E-3,0.975915595,0.333664563,0.990740741,0,0
5.06224E-3,1.482139482,0.338450441,0.981481481,0,0
5.10445E-3,1.992584342,0.340312115,0.972222222,0,0
5.20595E-3,2.513179542,0.344746349,0.962962963,0,0
5.29173E-3,3.042352428,0.348447349,0.953703704,0,0
5.29814E-3,3.572166423,0.34872229,0.944444444,0,0
5.37911E-3,4.11007724,0.35217475,0.935185185,0,0
5.41646E-3,4.651723052,0.353755034,0.925925926,0,0
5.47974E-3,5.199697338,0.356415098,0.916666667,0,0
5.53351E-3,5.753048448,0.358658006,0.907407407,0,0
5.57362E-3,6.310410651,0.360321053,0.898148148,0,0
5.58661E-3,6.869071379,0.360857591,0.888888889,0,0
5.6047E-3,7.429541819,0.361603846,0.87962963,0,0
5.60745E-3,7.99028655,0.361716801,0.87037037,0,0
5.6681E-3,8.557096157,0.364204186,0.861111111,0,0
5.77903E-3,9.134999071,0.368704075,0.851851852,0,0
5.85545E-3,9.720543936,0.371767081,0.842592593,0,0
5.86514E-3,10.307057645,0.372153287,0.833333333,0,0
5.91154E-3,10.898211659,0.373996464,0.824074074,0,0
6.02645E-3,11.500857064,0.378514714,0.814814815,0,0
6.03499E-3,12.104356151,0.378847769,0.805555556,0,0
6.10166E-3,12.71452263,0.381436746,0.796296296,0,0
6.1244E-3,13.326962328,0.38231452,0.787037037,0,0
6.13453E-3,13.940415136,0.382704917,0.777777778,0,0
6.15368E-3,14.555783125,0.383441578,0.768518519,0,0
6.19595E-3,15.175378053,0.385061231,0.759259259,0,0
6.20406E-3,15.795783651,0.385370886,0.75,0,0
6.31407E-3,16.427191058,0.389542678,0.740740741,0,0
6.50682E-3,17.077873054,0.396716522,0.731481481,0,0
6.59016E-3,17.736888971,0.399766391,0.722222222,0,0
6.60515E-3,18.39740433,0.400311855,0.712962963,0,0
6.66686E-3,19.064089867,0.402546032,0.703703704,0,0
6.70965E-3,19.735054686,0.404085778,0.694444444,0,0
6.8427E-3,20.419325116,0.408823027,0.685185185,0,0
6.84405E-3,21.103729929,0.408870487,0.675925926,0,0
6.8828E-3,21.792010159,0.410235918,0.666666667,0,0
7.01722E-3,22.493731899,0.414923288,0.657407407,0,0
