x,y,species logistic values
1.0,1.0,0.016429886
2.0,2.0,0.24735582
3.0,3.0,3.944803E-5
4.0,4.0,2.3654549E-4
5.0,5.0,0.019972654
6.0,6.0,0.00996105
7.0,7.0,9.828801E-5
8.0,8.0,0.00246876
9.0,9.0,0.13918307
10.0,10.0,0.013677559
11.0,11.0,0.023946164
12.0,12.0,0.0045975917
13.0,13.0,0.021598618
14.0,14.0,0.0020364274
15.0,15.0,0.015768662
16.0,16.0,0.0011592925
17.0,17.0,0.020117419
18.0,18.0,0.44537953
19.0,19.0,0.084721744
20.0,20.0,0.023779819
21.0,21.0,0.0700809
22.0,22.0,0.019189201
23.0,23.0,0.011826972
24.0,24.0,0.062818736
25.0,25.0,0.001453153
26.0,26.0,0.026760086
27.0,27.0,7.2660834E-5
28.0,28.0,3.7532358E-4
29.0,29.0,0.0075289058
30.0,30.0,0.016580164
31.0,31.0,0.0019720937
32.0,32.0,0.31049538
33.0,33.0,0.02160323
34.0,34.0,2.96631E-4
35.0,35.0,9.7280217E-4
36.0,36.0,0.018875685
37.0,37.0,4.6988012E-4
38.0,38.0,0.019582964
39.0,39.0,2.874888E-4
40.0,40.0,0.0029333436
41.0,41.0,3.6341752E-4
42.0,42.0,0.012471903
43.0,43.0,0.020362448
44.0,44.0,0.009415358
45.0,45.0,2.0927981E-4
46.0,46.0,0.009771691
47.0,47.0,0.0116887
48.0,48.0,0.012762497
49.0,49.0,0.0025517915
50.0,50.0,0.006394677
51.0,51.0,0.005417381
52.0,52.0,0.02460422
53.0,53.0,0.0037028797
54.0,54.0,0.023077747
55.0,55.0,0.06915973
56.0,56.0,7.297045E-5
57.0,57.0,0.019235672
58.0,58.0,0.115875214
59.0,59.0,0.017576477
60.0,60.0,0.0014105747
61.0,61.0,0.0668696
62.0,62.0,6.638926E-5
63.0,63.0,6.557468E-4
64.0,64.0,0.067517854
65.0,65.0,0.3549496
66.0,66.0,0.018596917
67.0,67.0,0.0055262516
68.0,68.0,2.8430374E-4
69.0,69.0,0.023982048
70.0,70.0,2.0065642E-4
71.0,71.0,7.0235785E-4
72.0,72.0,0.0041657733
73.0,73.0,0.0067702704
74.0,74.0,0.0072792056
75.0,75.0,2.6907772E-4
76.0,76.0,0.0014751161
77.0,77.0,0.0023709799
78.0,78.0,0.02229651
79.0,79.0,5.573258E-4
80.0,80.0,1.8163157E-5
81.0,81.0,0.31397012
82.0,82.0,0.06749737
83.0,83.0,0.046481602
84.0,84.0,2.6041028E-4
85.0,85.0,0.0021908097
86.0,86.0,0.0011862793
87.0,87.0,0.12526232
88.0,88.0,0.1326389
89.0,89.0,2.2824705E-4
90.0,90.0,0.026881563
