x,y,species logistic values
1.0,1.0,0.2717939
2.0,2.0,0.5854646
3.0,3.0,0.3460225
4.0,4.0,0.14326154
5.0,5.0,0.37987816
6.0,6.0,0.3468253
7.0,7.0,0.3198416
8.0,8.0,0.5969466
9.0,9.0,0.22248942
10.0,10.0,0.3665615
11.0,11.0,0.5170002
12.0,12.0,0.23798141
13.0,13.0,0.58188
14.0,14.0,0.4379308
15.0,15.0,0.37987825
16.0,16.0,0.5554364
17.0,17.0,0.4124087
18.0,18.0,0.60491437
19.0,19.0,0.21245873
20.0,20.0,0.1850357
21.0,21.0,0.41122848
22.0,22.0,0.5844456
23.0,23.0,0.34760952
24.0,24.0,0.60470873
25.0,25.0,0.15636452
26.0,26.0,0.6019049
27.0,27.0,0.44262952
28.0,28.0,0.2704822
29.0,29.0,0.43933383
30.0,30.0,0.10930964
31.0,31.0,0.39655465
32.0,32.0,0.6007023
33.0,33.0,0.19586651
34.0,34.0,0.17983799
35.0,35.0,0.17532855
36.0,36.0,0.6051475
37.0,37.0,0.6032943
38.0,38.0,0.26824236
39.0,39.0,0.58837956
40.0,40.0,0.308693
41.0,41.0,0.5594713
42.0,42.0,0.15916991
43.0,43.0,0.5951478
44.0,44.0,0.14659694
45.0,45.0,0.08339885
46.0,46.0,0.42726713
47.0,47.0,0.46779147
48.0,48.0,0.15166178
49.0,49.0,0.18037896
50.0,50.0,0.38658762
