Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.33608E-6,0.000433608,0.000087023,1,0,0
7.38894E-6,0.001172502,0.000148283,0.987654321,0,0
1.13751E-5,0.003345618,0.000228259,0.962962963,0,0
1.40261E-5,0.006028804,0.00028144,0.938271605,0,0
2.70669E-5,0.010325137,0.000542969,0.913580247,0,0
3.46263E-5,0.02662303,0.000694508,0.851851852,0,0
8.85464E-5,0.05680635,0.001774078,0.790123457,0,0
1.51468E-4,0.109227968,0.003030927,0.740740741,0,0
2.5041E-4,0.214624844,0.005000895,0.679012346,0,0
3.6758E-4,0.308325576,0.007323727,0.641975309,0,0
3.90201E-4,0.421716738,0.00777093,0.604938272,0,0
5.1288E-4,0.517365356,0.010189217,0.580246914,0,0
5.89476E-4,0.628457534,0.011693138,0.555555556,0,0
8.15305E-4,0.778977239,0.016100661,0.530864198,0,0
8.44231E-4,0.863400382,0.016662383,0.518518519,0,0
9.30922E-4,0.956492554,0.018341984,0.50617284,0,0
9.43379E-4,1.050830503,0.018582879,0.49382716,0,0
9.69047E-4,1.147735249,0.019078845,0.481481481,0,0
9.87865E-4,1.24652171,0.019442119,0.469135802,0,0
1.18393E-3,1.364914741,0.023211312,0.456790123,0,0
1.21717E-3,1.48663182,0.023847461,0.444444444,0,0
1.30156E-3,1.616787549,0.025458714,0.432098765,0,0
1.33471E-3,1.882161801,0.026090219,0.407407407,0,0
1.43749E-3,2.025910442,0.028042954,0.395061728,0,0
1.5706E-3,2.33413306,0.030560481,0.37037037,0,0
1.63482E-3,2.657489176,0.031770356,0.345679012,0,0
1.66648E-3,2.824137118,0.032365638,0.333333333,0,0
1.95947E-3,3.020083667,0.037840564,0.320987654,0,0
2.11999E-3,3.4342799,0.040814021,0.296296296,0,0
2.32683E-3,3.666962858,0.044618438,0.283950617,0,0
4.4405E-3,4.111012712,0.081832632,0.271604938,0,0
5.32543E-3,4.643556202,0.09656604,0.259259259,0,0
6.21245E-3,5.264800815,0.110867001,0.24691358,0,0
6.53385E-3,5.918185502,0.115937718,0.234567901,0,0
6.63753E-3,6.58193872,0.117561238,0.222222222,0,0
8.24553E-3,7.406491674,0.141997315,0.209876543,0,0
8.43972E-3,8.250463411,0.144857027,0.197530864,0,0
1.08035E-2,9.330816072,0.17819896,0.185185185,0,0
5.09142E-2,14.422236934,0.505417731,0.172839506,0,0
5.09408E-2,19.516314127,0.505548113,0.160493827,0.071428571,0
5.1489E-2,24.665214279,0.508223749,0.148148148,0.142857143,0
5.507E-2,30.172218075,0.525012986,0.135802469,0.214285714,0
5.68772E-2,35.859937304,0.533057746,0.12345679,0.285714286,0
6.02591E-2,41.885843259,0.547402875,0.111111111,0.357142857,0
6.75997E-2,48.64581569,0.575696997,0.098765432,0.428571429,0
6.85173E-2,55.497542024,0.578986795,0.086419753,0.5,0
6.85184E-2,62.349385184,0.578990951,0.074074074,0.571428571,0
7.06568E-2,69.415067184,0.586463433,0.061728395,0.642857143,0
7.27081E-2,76.685872595,0.593386271,0.049382716,0.714285714,0
7.65144E-2,84.337312838,0.605636937,0.037037037,0.785714286,0
7.70588E-2,92.043194186,0.607329033,0.024691358,0.857142857,0
7.95681E-2,100,0.61494401,0.012345679,0.928571429,0
7.95681E-2,100,0.61494401,0,0.928571429,0
