x,y,species logistic values
1.0,1.0,0.021203838
2.0,2.0,3.049274E-5
3.0,3.0,1.9908485E-4
4.0,4.0,0.025818247
5.0,5.0,0.012930155
6.0,6.0,1.02751794E-4
7.0,7.0,0.002022144
8.0,8.0,0.15760258
9.0,9.0,0.01867687
10.0,10.0,0.03178516
11.0,11.0,0.005624584
12.0,12.0,0.004025973
13.0,13.0,0.05079613
14.0,14.0,0.029845217
15.0,15.0,0.0026409167
16.0,16.0,0.01288615
17.0,17.0,6.6747476E-4
18.0,18.0,0.027238963
19.0,19.0,0.27525923
20.0,20.0,0.11000238
21.0,21.0,0.030635173
22.0,22.0,0.079225115
23.0,23.0,0.02443725
24.0,24.0,0.02615187
25.0,25.0,0.008346685
26.0,26.0,0.060164656
27.0,27.0,6.1129685E-4
28.0,28.0,5.6292676E-5
29.0,29.0,1.6566012E-4
30.0,30.0,0.0035531984
31.0,31.0,0.014627559
32.0,32.0,0.0022496863
33.0,33.0,0.4151916
34.0,34.0,0.023609871
35.0,35.0,0.004852967
36.0,36.0,1.344981E-4
37.0,37.0,5.07349E-4
38.0,38.0,0.025703754
39.0,39.0,0.025973452
40.0,40.0,3.0506047E-4
41.0,41.0,0.0019809061
42.0,42.0,4.080822E-4
43.0,43.0,0.007698851
44.0,44.0,0.026609832
45.0,45.0,0.006137425
46.0,46.0,0.023098715
47.0,47.0,9.343377E-5
48.0,48.0,0.010582326
49.0,49.0,0.005918195
50.0,50.0,0.006735933
51.0,51.0,0.003335276
52.0,52.0,0.008224095
53.0,53.0,0.006825172
54.0,54.0,0.031289235
55.0,55.0,0.0032512734
56.0,56.0,0.03027404
57.0,57.0,1.5060861E-5
58.0,58.0,0.025883062
59.0,59.0,7.533508E-5
60.0,60.0,0.025823953
61.0,61.0,0.025397137
62.0,62.0,0.0014373004
63.0,63.0,0.05079364
64.0,64.0,4.790971E-5
65.0,65.0,3.4315998E-4
66.0,66.0,0.05211287
67.0,67.0,0.32582143
68.0,68.0,0.025635751
69.0,69.0,3.179851E-4
70.0,70.0,0.030801745
71.0,71.0,9.440437E-5
72.0,72.0,3.0084184E-4
73.0,73.0,0.0025311445
74.0,74.0,0.0038823
75.0,75.0,0.004394681
76.0,76.0,2.588761E-4
77.0,77.0,4.943036E-4
78.0,78.0,0.0018376472
79.0,79.0,0.0011933162
80.0,80.0,0.0017550213
81.0,81.0,0.0015027417
82.0,82.0,0.029806646
83.0,83.0,6.8485574E-4
84.0,84.0,1.4521098E-5
85.0,85.0,0.29329103
86.0,86.0,0.08818384
87.0,87.0,2.521725E-4
88.0,88.0,0.0027818293
89.0,89.0,9.758929E-4
90.0,90.0,0.13547792
