x,y,species logistic values
1.0,1.0,0.1413172
2.0,2.0,0.602
3.0,3.0,0.02314722
4.0,4.0,0.043804936
5.0,5.0,0.14980598
6.0,6.0,0.11630097
7.0,7.0,0.026349405
8.0,8.0,0.040688593
9.0,9.0,0.43885443
10.0,10.0,0.12059049
11.0,11.0,0.14600976
12.0,12.0,0.08516372
13.0,13.0,0.09182152
14.0,14.0,0.4149961
15.0,15.0,0.14616281
16.0,16.0,0.12856014
17.0,17.0,0.21224475
18.0,18.0,0.589856
19.0,19.0,0.4523669
20.0,20.0,0.19372515
21.0,21.0,0.08545566
22.0,22.0,0.24247597
23.0,23.0,0.5882092
24.0,24.0,0.039921187
25.0,25.0,0.23311406
26.0,26.0,0.029525803
27.0,27.0,0.031397827
28.0,28.0,0.062696904
29.0,29.0,0.14414203
30.0,30.0,0.04472607
31.0,31.0,0.5460005
32.0,32.0,0.10990655
33.0,33.0,0.08274757
34.0,34.0,0.032523684
35.0,35.0,0.046508864
36.0,36.0,0.2634164
37.0,37.0,0.025347905
38.0,38.0,0.30393332
39.0,39.0,0.036211047
40.0,40.0,0.08016646
41.0,41.0,0.03988717
42.0,42.0,0.062461402
43.0,43.0,0.2770309
44.0,44.0,0.0853426
45.0,45.0,0.12734531
46.0,46.0,0.03076489
47.0,47.0,0.085570484
48.0,48.0,0.07542571
49.0,49.0,0.08233712
50.0,50.0,0.07479549
51.0,51.0,0.10519156
52.0,52.0,0.18356259
53.0,53.0,0.1837743
54.0,54.0,0.023344532
55.0,55.0,0.29635814
56.0,56.0,0.4523669
57.0,57.0,0.024008654
58.0,58.0,0.452791
59.0,59.0,0.203966
60.0,60.0,0.071286045
61.0,61.0,0.35325342
62.0,62.0,0.030515846
63.0,63.0,0.045188155
64.0,64.0,0.44625112
65.0,65.0,0.5886708
66.0,66.0,0.25053638
67.0,67.0,0.05211082
68.0,68.0,0.03711206
69.0,69.0,0.18683857
70.0,70.0,0.033763185
71.0,71.0,0.0307197
72.0,72.0,0.06981719
73.0,73.0,0.05156183
74.0,74.0,0.07282507
75.0,75.0,0.028668558
76.0,76.0,0.06570778
77.0,77.0,0.054350954
78.0,78.0,0.09005714
79.0,79.0,0.08987232
80.0,80.0,0.18098056
81.0,81.0,0.047334943
82.0,82.0,0.01655747
83.0,83.0,0.3788398
84.0,84.0,0.40048903
85.0,85.0,0.038301438
86.0,86.0,0.0966762
87.0,87.0,0.34920782
88.0,88.0,0.2435564
89.0,89.0,0.034344345
90.0,90.0,0.22989485
