x,y,species logistic values
1.0,1.0,0.58089465
2.0,2.0,0.05142208
3.0,3.0,0.19624895
4.0,4.0,0.36574364
5.0,5.0,0.18437809
6.0,6.0,0.2045256
7.0,7.0,0.11982501
8.0,8.0,0.1324348
9.0,9.0,0.14883876
10.0,10.0,0.088798
11.0,11.0,0.5863292
12.0,12.0,0.6935335
13.0,13.0,0.26226696
14.0,14.0,0.52276903
15.0,15.0,0.09709028
16.0,16.0,0.12138242
17.0,17.0,0.6254416
18.0,18.0,0.05833639
19.0,19.0,0.07167413
20.0,20.0,0.152083
21.0,21.0,0.14572465
22.0,22.0,0.061543047
23.0,23.0,0.07616837
24.0,24.0,0.33072814
25.0,25.0,0.11227647
26.0,26.0,0.0913901
27.0,27.0,0.07403489
28.0,28.0,0.10774947
29.0,29.0,0.06045477
30.0,30.0,0.08278467
31.0,31.0,0.1616859
32.0,32.0,0.2386489
33.0,33.0,0.34832427
34.0,34.0,0.3424032
35.0,35.0,0.054638837
36.0,36.0,0.076874904
37.0,37.0,0.4537652
38.0,38.0,0.087369286
39.0,39.0,0.25037467
40.0,40.0,0.065940686
41.0,41.0,0.05391488
42.0,42.0,0.064238876
43.0,43.0,0.0955032
44.0,44.0,0.102869876
45.0,45.0,0.04537642
46.0,46.0,0.2615565
47.0,47.0,0.45406336
48.0,48.0,0.14176522
49.0,49.0,0.24060023
50.0,50.0,0.08298787
