X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.10503554627136209,99.9985761088933,0.6099751423051734
2.0,2.0,train,0.0854064132816422,59.97564107032104,0.5597949949808118
3.0,3.0,train,0.06521750432016132,27.262765484346108,0.4926597290216272
4.0,4.0,train,0.08449769237313362,51.43493469383381,0.557157336871107
5.0,5.0,train,0.0991368529674518,79.32740824798074,0.5961406971535809
6.0,6.0,train,0.09438193905401195,69.41390243359284,0.5842533467917073
7.0,7.0,train,0.10168939066498425,89.49767135776335,0.6022459051841919
8.0,8.0,train,0.07398842977736719,34.661631619825606,0.5241855179993139
9.0,9.0,train,0.0832361172069283,42.98533178517432,0.553442639927653
10.0,10.0,train,0.06406703252895554,20.74119580237624,0.48821189006306037
