x,y,species logistic values
1.0,1.0,0.21074924
2.0,2.0,0.32931414
3.0,3.0,0.16060996
4.0,4.0,0.40723953
5.0,5.0,0.19297504
6.0,6.0,0.1947311
7.0,7.0,0.14960125
8.0,8.0,0.124081865
9.0,9.0,0.20354243
10.0,10.0,0.358633
11.0,11.0,0.7768107
12.0,12.0,0.2435211
13.0,13.0,0.18225782
14.0,14.0,0.10408773
15.0,15.0,0.58483315
16.0,16.0,0.48261365
17.0,17.0,0.113985375
18.0,18.0,0.1434199
19.0,19.0,0.23647098
20.0,20.0,0.17458358
21.0,21.0,0.24322873
22.0,22.0,0.2731528
23.0,23.0,0.14200202
24.0,24.0,0.18114956
25.0,25.0,0.6245551
26.0,26.0,0.090022564
27.0,27.0,0.77099997
28.0,28.0,0.8204538
29.0,29.0,0.30045825
30.0,30.0,0.43159974
31.0,31.0,0.16323203
32.0,32.0,0.59030384
33.0,33.0,0.34785134
34.0,34.0,0.6716814
35.0,35.0,0.2994342
36.0,36.0,0.19974907
37.0,37.0,0.28071842
38.0,38.0,0.148765
39.0,39.0,0.49964988
40.0,40.0,0.14557956
41.0,41.0,0.14230971
42.0,42.0,0.26213646
43.0,43.0,0.25056514
44.0,44.0,0.1959352
45.0,45.0,0.38812605
46.0,46.0,0.36984563
47.0,47.0,0.60730606
48.0,48.0,0.120515265
49.0,49.0,0.53555775
50.0,50.0,0.142939
51.0,51.0,0.2742552
52.0,52.0,0.543998
53.0,53.0,0.57247597
54.0,54.0,0.52555317
55.0,55.0,0.31106368
56.0,56.0,0.19522215
57.0,57.0,0.31465304
58.0,58.0,0.11040083
59.0,59.0,0.21672186
60.0,60.0,0.5648463
61.0,61.0,0.14087792
62.0,62.0,0.13645677
63.0,63.0,0.23621553
64.0,64.0,0.14092638
65.0,65.0,0.3339344
66.0,66.0,0.22633159
67.0,67.0,0.38554284
68.0,68.0,0.47145906
69.0,69.0,0.46520975
70.0,70.0,0.20834531
71.0,71.0,0.21058063
72.0,72.0,0.13836914
73.0,73.0,0.39160916
74.0,74.0,0.4046059
75.0,75.0,0.40394655
76.0,76.0,0.13735484
77.0,77.0,0.21880522
78.0,78.0,0.12577449
79.0,79.0,0.59409803
80.0,80.0,0.43881562
81.0,81.0,0.19101423
82.0,82.0,0.11103713
83.0,83.0,0.09526524
84.0,84.0,0.12061945
85.0,85.0,0.23922202
86.0,86.0,0.25621152
87.0,87.0,0.1446804
88.0,88.0,0.12846372
89.0,89.0,0.14516312
90.0,90.0,0.41894183
