X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.05570485120618436,73.93446464640044,0.6034260139554137
2.0,2.0,train,0.04118045957447974,34.608697543044876,0.529380474284574
3.0,3.0,train,0.05277777777777678,57.666370343807,0.5904398055536518
4.0,4.0,train,0.05323117282107591,62.98924629836533,0.5925067164331577
5.0,5.0,train,0.04327765392837136,47.26156412731132,0.5417351667877905
6.0,6.0,train,0.059208606869923935,85.67414330466217,0.6179274386922037
7.0,7.0,train,0.04131172195266154,38.74006169862543,0.5301732580183518
8.0,8.0,train,0.03650183003171437,26.738703537378527,0.4992639943709052
9.0,9.0,train,0.05126957117628468,52.388651840033845,0.5834108084612266
10.0,10.0,train,0.04194032590584397,42.93403165012936,0.5339331025428355
11.0,11.0,train,0.07888005988704902,99.99997818079527,0.683006270555791
12.0,12.0,train,0.023814015210596784,14.20523870820404,0.39411865684103053
13.0,13.0,train,0.037521040991958,30.490743205369153,0.5061485517743817
14.0,14.0,train,0.05374552854232193,68.36419938952363,0.5948264170586497
15.0,15.0,train,0.02776698353027954,19.558794586388554,0.4313221737042887
16.0,16.0,train,0.05818670697379954,79.75331446900404,0.613808707295719
17.0,17.0,train,0.03529592499618323,23.088485636865148,0.4908662902333564
18.0,18.0,train,0.0643785926150937,92.11198481506433,0.6374872759909733
