x,y,species logistic values
1.0,1.0,0.3608801
2.0,2.0,0.08332344
3.0,3.0,0.24788478
4.0,4.0,0.029205546
5.0,5.0,0.33306688
6.0,6.0,0.032037962
7.0,7.0,0.07126095
8.0,8.0,0.022875907
9.0,9.0,0.01046027
10.0,10.0,0.07887254
11.0,11.0,0.29577976
12.0,12.0,0.26683313
13.0,13.0,0.24446158
14.0,14.0,0.04679125
15.0,15.0,0.0037731414
16.0,16.0,0.4118031
17.0,17.0,0.007420831
18.0,18.0,0.31584215
19.0,19.0,0.020710235
20.0,20.0,0.11775646
21.0,21.0,0.06389706
22.0,22.0,0.21401541
23.0,23.0,0.1712904
24.0,24.0,0.21762124
25.0,25.0,0.021978227
26.0,26.0,0.07448738
27.0,27.0,0.3657829
28.0,28.0,0.00191618
29.0,29.0,0.14988782
30.0,30.0,0.21317431
31.0,31.0,0.42502064
32.0,32.0,0.27825436
33.0,33.0,0.46463817
34.0,34.0,0.24263273
35.0,35.0,0.0701728
36.0,36.0,0.031392463
37.0,37.0,0.3886962
38.0,38.0,0.020577725
39.0,39.0,0.020594452
40.0,40.0,0.24174605
41.0,41.0,0.410224
42.0,42.0,0.28533912
43.0,43.0,0.08230495
44.0,44.0,0.31488782
45.0,45.0,0.39598572
46.0,46.0,0.010603919
47.0,47.0,0.3771842
48.0,48.0,0.42345423
49.0,49.0,0.024555007
50.0,50.0,0.22447963
51.0,51.0,0.36575958
52.0,52.0,0.4198775
53.0,53.0,0.37025204
54.0,54.0,0.47177616
55.0,55.0,0.10006686
56.0,56.0,0.5051411
57.0,57.0,0.40123543
58.0,58.0,0.01819022
59.0,59.0,0.01609552
60.0,60.0,0.18738976
61.0,61.0,0.02033211
62.0,62.0,0.26498505
63.0,63.0,0.113576785
64.0,64.0,0.53655314
65.0,65.0,0.3724212
66.0,66.0,0.36860555
67.0,67.0,0.56193763
68.0,68.0,0.1523944
69.0,69.0,0.42949018
70.0,70.0,0.12851778
71.0,71.0,0.020291796
72.0,72.0,0.32671916
73.0,73.0,0.53733575
74.0,74.0,0.015155288
75.0,75.0,0.09441911
76.0,76.0,0.010548581
77.0,77.0,0.37782586
78.0,78.0,0.36003697
79.0,79.0,0.10554932
80.0,80.0,0.005812177
81.0,81.0,0.0025295261
82.0,82.0,0.009923334
83.0,83.0,0.11827709
84.0,84.0,0.15504718
85.0,85.0,0.027365621
86.0,86.0,0.012561981
87.0,87.0,0.02489218
88.0,88.0,0.36220548
89.0,89.0,0.019277876
90.0,90.0,0.28432518
