x,y,species logistic values
1.0,1.0,0.1527611
2.0,2.0,0.59691477
3.0,3.0,0.018958513
4.0,4.0,0.03690175
5.0,5.0,0.124119245
6.0,6.0,0.024302589
7.0,7.0,0.45920682
8.0,8.0,0.122327745
9.0,9.0,0.11203958
10.0,10.0,0.36845267
11.0,11.0,0.14992723
12.0,12.0,0.0686413
13.0,13.0,0.15821593
14.0,14.0,0.06798589
15.0,15.0,0.2185561
16.0,16.0,0.57804817
17.0,17.0,0.42365083
18.0,18.0,0.4670237
19.0,19.0,0.07237387
20.0,20.0,0.2349343
21.0,21.0,0.1189164
22.0,22.0,0.51738095
23.0,23.0,0.2176229
24.0,24.0,0.024269154
25.0,25.0,0.03590371
26.0,26.0,0.18017454
27.0,27.0,0.047421623
28.0,28.0,0.117905594
29.0,29.0,0.082042314
30.0,30.0,0.037981227
31.0,31.0,0.05467308
32.0,32.0,0.25279793
33.0,33.0,0.020937096
34.0,34.0,0.27624783
35.0,35.0,0.034020487
36.0,36.0,0.09871665
37.0,37.0,0.037769716
38.0,38.0,0.050829895
39.0,39.0,0.26500812
40.0,40.0,0.10016142
41.0,41.0,0.12959415
42.0,42.0,0.036233228
43.0,43.0,0.090444036
44.0,44.0,0.06819712
45.0,45.0,0.07369337
46.0,46.0,0.11208957
47.0,47.0,0.1784078
48.0,48.0,0.1568537
49.0,49.0,0.18419221
50.0,50.0,0.028726818
51.0,51.0,0.27084482
52.0,52.0,0.41199347
53.0,53.0,0.02201353
54.0,54.0,0.26393285
55.0,55.0,0.42555538
56.0,56.0,0.20178424
57.0,57.0,0.06351795
58.0,58.0,0.32881758
59.0,59.0,0.024669962
60.0,60.0,0.053977925
61.0,61.0,0.39475462
62.0,62.0,0.5875352
63.0,63.0,0.24182138
64.0,64.0,0.056910977
65.0,65.0,0.034981366
66.0,66.0,0.1868733
67.0,67.0,0.040629108
68.0,68.0,0.033700168
69.0,69.0,0.0822523
70.0,70.0,0.041217357
71.0,71.0,0.08398644
72.0,72.0,0.034142382
73.0,73.0,0.029317789
74.0,74.0,0.06782675
75.0,75.0,0.052206926
76.0,76.0,0.114389285
77.0,77.0,0.07766365
78.0,78.0,0.18174398
79.0,79.0,0.045311745
80.0,80.0,0.013598842
81.0,81.0,0.3401233
82.0,82.0,0.363523
83.0,83.0,0.514688
84.0,84.0,0.033467084
85.0,85.0,0.06933376
86.0,86.0,0.1284141
87.0,87.0,0.36560604
88.0,88.0,0.26629832
89.0,89.0,0.03221361
90.0,90.0,0.21494406
