X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.032381980130561004,76.87612123122618,0.6385783380701323
2.0,2.0,train,0.007954935858810512,17.450893592959478,0.30267109672227527
3.0,3.0,train,0.02224395733819534,41.75930085298097,0.5482660683530249
4.0,4.0,train,0.045423337887889666,93.58373542155616,0.7125135022162133
5.0,5.0,train,0.01981150739954985,39.534950897506526,0.5194551463494114
6.0,6.0,train,0.023645357312259686,48.60513009152271,0.5633486682128725
7.0,7.0,train,0.06416277550780167,99.9999916140376,0.777822228484463
8.0,8.0,train,0.008240618748426526,19.07349462867413,0.31016936500980646
9.0,9.0,train,0.03467196366905795,80.34329780979026,0.6541945252325957
10.0,10.0,train,0.0444287790461653,89.04133906734648,0.7079574289453838
11.0,11.0,train,0.0425515793926801,84.59849962759235,0.6989523297551932
12.0,12.0,train,0.02946355234645723,70.58225699434527,0.616507619604682
13.0,13.0,train,0.010673524908929475,21.97373322703823,0.368039484820709
14.0,14.0,train,0.0277841382744377,59.10946600255398,0.6025405947064321
15.0,15.0,train,0.02506237334852745,51.11141213973923,0.5776087199087225
16.0,16.0,train,0.027831352613051096,61.88756094265855,0.6029471425074637
17.0,17.0,train,0.016761990684735432,33.93998765152743,0.47769252070244084
18.0,18.0,train,0.028712536679240144,64.76485700598606,0.610384989557761
