X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.04601431306061822,54.59006993912644,0.5621820562969525
2.0,2.0,train,0.044550175554016816,49.988570334100494,0.5542076471002396
3.0,3.0,train,0.039512929649122196,33.08338345491101,0.5244050961524718
4.0,4.0,train,0.0527940771339695,69.9964234793591,0.5956732831817224
5.0,5.0,train,0.055356420702847235,80.88931404239571,0.607034242089783
6.0,6.0,train,0.05126775242597443,64.71690206585987,0.5885881727059081
7.0,7.0,train,0.06002779415016986,92.57292923556346,0.6261833445911039
8.0,8.0,train,0.04200981526250446,41.28847106295586,0.5396598489793706
9.0,9.0,train,0.03878685219640697,29.131820191704346,0.5197775250057232
10.0,10.0,train,0.056809276376861145,86.5700683620859,0.6131967540098905
11.0,11.0,train,0.05000266050732743,59.590270103947574,0.5825247185232643
12.0,12.0,train,0.04245279901960599,45.533595308860086,0.5422646323353769
13.0,13.0,train,0.07427059854497248,99.99999924126038,0.6745386430399795
14.0,14.0,train,0.02924034554177964,18.68623068711271,0.4493294199314221
15.0,15.0,train,0.04004184287226984,37.08743479208009,0.5277203086262834
16.0,16.0,train,0.053570884508186985,75.35348418596013,0.5991862886728578
17.0,17.0,train,0.030929038598516086,21.779086310632078,0.46325774389412067
18.0,18.0,train,0.03474129667188154,25.253177771102514,0.4922504092057952
