x,y,species logistic values
1.0,1.0,0.12567611
2.0,2.0,0.5697235
3.0,3.0,0.018561577
4.0,4.0,0.032954868
5.0,5.0,0.13299297
6.0,6.0,0.10370019
7.0,7.0,0.024900498
8.0,8.0,0.46067345
9.0,9.0,0.1054237
10.0,10.0,0.12869874
11.0,11.0,0.07535098
12.0,12.0,0.104632124
13.0,13.0,0.410347
14.0,14.0,0.06272387
15.0,15.0,0.1421876
16.0,16.0,0.06851557
17.0,17.0,0.58110124
18.0,18.0,0.43868843
19.0,19.0,0.17906722
20.0,20.0,0.46750614
21.0,21.0,0.057071913
22.0,22.0,0.23705775
23.0,23.0,0.105555594
24.0,24.0,0.49871454
25.0,25.0,0.1891767
26.0,26.0,0.022754088
27.0,27.0,0.037179694
28.0,28.0,0.044391483
29.0,29.0,0.16383538
30.0,30.0,0.040110473
31.0,31.0,0.5457798
32.0,32.0,0.09967522
33.0,33.0,0.07357811
34.0,34.0,0.04043426
35.0,35.0,0.05460852
36.0,36.0,0.017682243
37.0,37.0,0.2897792
38.0,38.0,0.033568356
39.0,39.0,0.095898844
40.0,40.0,0.040668957
41.0,41.0,0.27957088
42.0,42.0,0.08866713
43.0,43.0,0.039589696
44.0,44.0,0.078356385
45.0,45.0,0.050828476
46.0,46.0,0.06683628
47.0,47.0,0.09181128
48.0,48.0,0.09484567
49.0,49.0,0.16005091
50.0,50.0,0.15669656
51.0,51.0,0.16758311
52.0,52.0,0.035829425
53.0,53.0,0.28722295
54.0,54.0,0.436937
55.0,55.0,0.022807648
56.0,56.0,0.27886146
57.0,57.0,0.44006515
58.0,58.0,0.19102366
59.0,59.0,0.055075593
60.0,60.0,0.37521243
61.0,61.0,0.022545498
62.0,62.0,0.05570893
63.0,63.0,0.4445421
64.0,64.0,0.56999
65.0,65.0,0.049038675
66.0,66.0,0.034409493
67.0,67.0,0.17110488
68.0,68.0,0.045113474
69.0,69.0,0.03270268
70.0,70.0,0.076070055
71.0,71.0,0.033541434
72.0,72.0,0.0743083
73.0,73.0,0.03245398
74.0,74.0,0.025655968
75.0,75.0,0.06008008
76.0,76.0,0.049134023
77.0,77.0,0.11470553
78.0,78.0,0.06211226
79.0,79.0,0.164384
80.0,80.0,0.043311667
81.0,81.0,0.014253731
82.0,82.0,0.42622337
83.0,83.0,0.49704328
84.0,84.0,0.032004282
85.0,85.0,0.063289136
86.0,86.0,0.13709325
87.0,87.0,0.34804264
88.0,88.0,0.22383203
89.0,89.0,0.031979665
90.0,90.0,0.18445387
