X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.05071969172302015,54.026437483378174,0.5721164788412129
2.0,2.0,train,0.04204462091841122,35.28154882045918,0.5257045238606307
3.0,3.0,train,0.04710760946716346,44.20516457230088,0.5539422246649155
4.0,4.0,train,0.052579954106193025,64.41560299648798,0.5809105263742176
5.0,5.0,train,0.054171589424885834,75.21997939540658,0.5881526983907392
6.0,6.0,train,0.04749433029507286,48.95452896626199,0.555961481736198
7.0,7.0,train,0.05696757444724116,86.57471874744348,0.6002866432515348
8.0,8.0,train,0.042002177370668865,31.0760872306328,0.5254526851589583
9.0,9.0,train,0.03986761853009773,26.87595048237222,0.5124328840826957
10.0,10.0,train,0.0513134761926419,59.15759238571591,0.5749633190937229
11.0,11.0,train,0.07497077038876628,99.99998585326108,0.6640233543676628
12.0,12.0,train,0.03788101018544278,15.20590931218417,0.49965682434871955
13.0,13.0,train,0.03840314740705104,19.05292182697248,0.5030791563573479
14.0,14.0,train,0.05387218263964444,69.80293941718777,0.5868095300396035
15.0,15.0,train,0.0421369350044962,39.49432052396216,0.5262513474425623
16.0,16.0,train,0.05658167783797254,80.8782864894287,0.5986546432414745
17.0,17.0,train,0.03843003034270839,22.889236314600126,0.5032540928821121
18.0,18.0,train,0.059278269972809786,92.50284592980218,0.6097877580417812
