x,y,species logistic values
1.0,1.0,0.19354723
2.0,2.0,0.06598471
3.0,3.0,0.1739485
4.0,4.0,0.037435915
5.0,5.0,0.05068259
6.0,6.0,0.16083853
7.0,7.0,0.47086692
8.0,8.0,0.22200273
9.0,9.0,0.29839024
10.0,10.0,0.32597283
11.0,11.0,0.043348424
12.0,12.0,0.35746175
13.0,13.0,0.037510917
14.0,14.0,0.4079069
15.0,15.0,0.09573466
16.0,16.0,0.65867853
17.0,17.0,0.022716522
18.0,18.0,0.41250855
19.0,19.0,0.061450128
20.0,20.0,0.35072517
21.0,21.0,0.20691957
22.0,22.0,0.11576545
23.0,23.0,0.12156662
24.0,24.0,0.12445166
25.0,25.0,0.14790276
26.0,26.0,0.39029357
27.0,27.0,0.27227288
28.0,28.0,0.07457344
29.0,29.0,0.29977512
30.0,30.0,0.032607667
31.0,31.0,0.24546993
32.0,32.0,0.29123643
33.0,33.0,0.12725425
34.0,34.0,0.38828176
35.0,35.0,0.66796756
36.0,36.0,0.34551075
37.0,37.0,0.12613234
38.0,38.0,0.21071583
39.0,39.0,0.06424658
40.0,40.0,0.04584796
41.0,41.0,0.10286195
42.0,42.0,0.101622954
43.0,43.0,0.30781183
44.0,44.0,0.1508981
45.0,45.0,0.26580793
46.0,46.0,0.44987538
47.0,47.0,0.06297213
48.0,48.0,0.11739811
49.0,49.0,0.40400928
50.0,50.0,0.35375682
