x,y,species logistic values
1.0,1.0,0.50612324
2.0,2.0,0.011452579
3.0,3.0,0.42125693
4.0,4.0,0.0070797345
5.0,5.0,2.5392656E-4
6.0,6.0,0.0044914335
7.0,7.0,4.9522996E-4
8.0,8.0,0.017081322
9.0,9.0,0.0041606636
10.0,10.0,0.30056873
11.0,11.0,2.2827942E-4
12.0,12.0,0.035103872
13.0,13.0,0.017678674
14.0,14.0,0.086470194
15.0,15.0,0.15456998
16.0,16.0,1.3839286E-4
17.0,17.0,0.5141423
18.0,18.0,0.12065952
19.0,19.0,0.06101358
20.0,20.0,0.5051237
21.0,21.0,0.17339954
22.0,22.0,0.00720135
23.0,23.0,0.053558253
24.0,24.0,1.5407483E-4
25.0,25.0,0.5487636
26.0,26.0,3.577273E-4
27.0,27.0,1.8718163E-4
28.0,28.0,0.03389479
29.0,29.0,0.52752507
30.0,30.0,0.0036549286
31.0,31.0,0.3770405
32.0,32.0,0.36739013
33.0,33.0,1.481859E-5
34.0,34.0,0.47455183
35.0,35.0,0.56490135
36.0,36.0,0.11578274
37.0,37.0,0.0025257117
38.0,38.0,0.018817784
39.0,39.0,1.4986275E-4
40.0,40.0,0.25398728
41.0,41.0,0.5606191
42.0,42.0,0.5169967
43.0,43.0,0.5413968
44.0,44.0,8.950646E-5
45.0,45.0,0.37482888
46.0,46.0,0.015307408
47.0,47.0,4.831464E-5
48.0,48.0,1.1441652E-4
49.0,49.0,0.4311526
50.0,50.0,0.030944437
