x,y,species logistic values
1.0,1.0,0.47851035
2.0,2.0,0.5776885
3.0,3.0,0.38740674
4.0,4.0,0.41215467
5.0,5.0,0.4811955
6.0,6.0,0.47201174
7.0,7.0,0.40658242
8.0,8.0,0.3976663
9.0,9.0,0.54612255
10.0,10.0,0.47788435
11.0,11.0,0.48494434
12.0,12.0,0.4604887
13.0,13.0,0.45201987
14.0,14.0,0.5594244
15.0,15.0,0.48776916
16.0,16.0,0.45123652
17.0,17.0,0.4684678
18.0,18.0,0.43037707
19.0,19.0,0.5776885
20.0,20.0,0.5776885
21.0,21.0,0.5070164
22.0,22.0,0.43258956
23.0,23.0,0.5237482
24.0,24.0,0.4525521
25.0,25.0,0.5776885
26.0,26.0,0.38880423
27.0,27.0,0.5060368
28.0,28.0,0.40081698
29.0,29.0,0.41243857
30.0,30.0,0.47632152
31.0,31.0,0.56236875
32.0,32.0,0.4592787
33.0,33.0,0.4047443
34.0,34.0,0.41924474
35.0,35.0,0.5302032
36.0,36.0,0.3708394
37.0,37.0,0.53630733
38.0,38.0,0.42071018
39.0,39.0,0.44743943
40.0,40.0,0.4251607
41.0,41.0,0.41379264
42.0,42.0,0.44354308
43.0,43.0,0.48065513
44.0,44.0,0.40371162
45.0,45.0,0.44972783
46.0,46.0,0.41988653
47.0,47.0,0.422119
48.0,48.0,0.4658695
49.0,49.0,0.50061786
50.0,50.0,0.47367924
51.0,51.0,0.50322133
52.0,52.0,0.3988415
53.0,53.0,0.5360108
54.0,54.0,0.5776885
55.0,55.0,0.40248004
56.0,56.0,0.53406966
57.0,57.0,0.5776885
58.0,58.0,0.5107697
59.0,59.0,0.44016272
60.0,60.0,0.55475056
61.0,61.0,0.3921254
62.0,62.0,0.4201719
63.0,63.0,0.5654911
64.0,64.0,0.5776885
65.0,65.0,0.41423526
66.0,66.0,0.42189297
67.0,67.0,0.5044065
68.0,68.0,0.40990084
69.0,69.0,0.3948895
70.0,70.0,0.4041087
71.0,71.0,0.43460345
72.0,72.0,0.41735005
73.0,73.0,0.3838053
74.0,74.0,0.44576302
75.0,75.0,0.43914258
76.0,76.0,0.456748
77.0,77.0,0.43917686
78.0,78.0,0.5021273
79.0,79.0,0.43298495
80.0,80.0,0.3786499
81.0,81.0,0.5120607
82.0,82.0,0.56485325
83.0,83.0,0.5776885
84.0,84.0,0.41710612
85.0,85.0,0.45168552
86.0,86.0,0.46621844
87.0,87.0,0.5234988
88.0,88.0,0.49765503
89.0,89.0,0.4183986
90.0,90.0,0.50423914
