X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.025634988360530717,58.858969507408446,0.576926256141535
2.0,2.0,train,0.005088942289717999,12.153670473262718,0.21303619249099165
3.0,3.0,train,0.021212795622454025,46.42337285196887,0.5301669078742984
4.0,4.0,train,0.05035130681181676,88.2451157001153,0.7281455953143711
5.0,5.0,train,0.01764591911647498,34.97656750004004,0.4841838652308654
6.0,6.0,train,0.019144328738852853,42.379351014071474,0.5045539552326511
7.0,7.0,train,0.06409731602935365,100.0,0.7732250964853997
8.0,8.0,train,0.0055409759705207055,13.797786740365952,0.22765156641116838
9.0,9.0,train,0.03559137883060349,70.4019136976329,0.6543720674480926
10.0,10.0,train,0.053451644413230075,93.59029513802074,0.739811143708902
11.0,11.0,train,0.0451981374168828,83.21000983459298,0.7062552826921711
12.0,12.0,train,0.039526887671796226,74.35459967395131,0.6776932331956695
13.0,13.0,train,0.04335547477314713,78.69013096584273,0.6975467443922951
14.0,14.0,train,0.025251279896098554,53.755248166476555,0.5732409694461826
15.0,15.0,train,0.007783695389325517,18.586672589922845,0.2928134063357504
16.0,16.0,train,0.02773509022665796,66.84276905907205,0.5960198452256441
17.0,17.0,train,0.02602505566604473,61.4613054153116,0.5806079437034162
18.0,18.0,train,0.017658653362148804,36.733361485627206,0.4843640352207286
