X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.04765102376507435,39.86611947445808,0.5597837652109549
2.0,2.0,train,0.03979714634038681,26.736480699520836,0.5150393673804398
3.0,3.0,train,0.05463782567804657,76.76007229109207,0.5931751170616061
4.0,4.0,train,0.053925078652706654,65.90215956096985,0.5900025847889465
5.0,5.0,train,0.04824882612407193,44.69085249249192,0.5628537234746674
6.0,6.0,train,0.05870211789897553,94.11027328026451,0.6103672551362201
7.0,7.0,train,0.034094295263276966,22.756580080451336,0.47639518182489454
8.0,8.0,train,0.042742111863299063,35.10083680478451,0.5328439061265925
9.0,9.0,train,0.058902528149697736,100.0,0.6111774860168323
10.0,10.0,train,0.05714377390901863,82.47433163330166,0.6039499774995695
11.0,11.0,train,0.05143160119298954,49.833974397709135,0.5785035198659455
12.0,12.0,train,0.05765144266718519,88.23977377456941,0.6060636541049349
13.0,13.0,train,0.03298733315446293,19.347267254838158,0.46816912040364494
14.0,14.0,train,0.04090304798956833,30.82672563348268,0.5218822620591055
15.0,15.0,train,0.05301237590404346,55.135127180831866,0.5858670442966429
16.0,16.0,train,0.023036890230119785,16.048407443638347,0.38071306404995775
17.0,17.0,train,0.05375105291431399,60.50997066289055,0.5892204431009402
18.0,18.0,train,0.05393410025565143,71.29623315497062,0.590043050305563
