X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.01373053097647124,78.031150438,0.5860650884122524
2.0,2.0,train,0.008834507941342062,42.09204326736235,0.4767082775160131
3.0,3.0,train,0.012216915148376127,64.9964259687765,0.5574752468754867
4.0,4.0,train,0.012843535803039992,70.03659517025646,0.5697768720600711
5.0,5.0,train,0.011917289391834816,63.77431672811546,0.5513410242263701
6.0,6.0,train,0.01363126056720378,75.28521324657171,0.5843037026244077
7.0,7.0,train,0.00913634396769153,44.7914637245176,0.4850945485127347
8.0,8.0,train,0.013727853030335295,76.65742985278061,0.5860177687040835
9.0,9.0,train,0.01373053097647124,78.031150438,0.5860650884122524
10.0,10.0,train,0.01373053097647124,78.031150438,0.5860650884122524
11.0,11.0,train,0.01373053097647124,78.031150438,0.5860650884122524
12.0,12.0,train,0.01373053097647124,78.031150438,0.5860650884122524
13.0,13.0,train,0.009942627052545103,50.61368784223808,0.5062325515935212
14.0,14.0,train,0.01373053097647124,78.031150438,0.5860650884122524
15.0,15.0,train,0.01373053097647124,78.031150438,0.5860650884122524
16.0,16.0,train,0.013087241045799428,73.92228881146247,0.5743784700709417
17.0,17.0,train,0.01373053097647124,78.031150438,0.5860650884122524
18.0,18.0,train,0.01373053097647124,78.031150438,0.5860650884122524
