x,y,species logistic values
1.0,1.0,0.41475195
2.0,2.0,0.14319374
3.0,3.0,0.26893997
4.0,4.0,0.35989413
5.0,5.0,0.13198556
6.0,6.0,0.07637171
7.0,7.0,0.121778905
8.0,8.0,0.088175006
9.0,9.0,0.06381015
10.0,10.0,0.31346208
11.0,11.0,0.78019446
12.0,12.0,0.13233191
13.0,13.0,0.12118774
14.0,14.0,0.5630346
15.0,15.0,0.4536073
16.0,16.0,0.05107933
17.0,17.0,0.73830706
18.0,18.0,0.07844848
19.0,19.0,0.087290615
20.0,20.0,0.14116834
21.0,21.0,0.21180189
22.0,22.0,0.24506283
23.0,23.0,0.071484305
24.0,24.0,0.092193104
25.0,25.0,0.6161758
26.0,26.0,0.7975948
27.0,27.0,0.24173047
28.0,28.0,0.4012308
29.0,29.0,0.09025965
30.0,30.0,0.5666623
31.0,31.0,0.2958686
32.0,32.0,0.6491487
33.0,33.0,0.24971004
34.0,34.0,0.13239
35.0,35.0,0.16457625
36.0,36.0,0.06841199
37.0,37.0,0.46573138
38.0,38.0,0.08418743
39.0,39.0,0.16391316
40.0,40.0,0.608907
41.0,41.0,0.13267115
42.0,42.0,0.115791306
43.0,43.0,0.337808
44.0,44.0,0.3285814
45.0,45.0,0.59151345
46.0,46.0,0.051125668
47.0,47.0,0.39241388
48.0,48.0,0.5023856
49.0,49.0,0.06757861
50.0,50.0,0.22382137
51.0,51.0,0.53350365
52.0,52.0,0.51208603
53.0,53.0,0.18292657
54.0,54.0,0.10299901
55.0,55.0,0.18078488
56.0,56.0,0.054046303
57.0,57.0,0.15595952
58.0,58.0,0.54206717
59.0,59.0,0.07915954
60.0,60.0,0.074406184
61.0,61.0,0.18588129
62.0,62.0,0.07308398
63.0,63.0,0.28364083
64.0,64.0,0.15294336
65.0,65.0,0.27679944
66.0,66.0,0.49021557
67.0,67.0,0.44248676
68.0,68.0,0.38095647
69.0,69.0,0.102228515
70.0,70.0,0.59669924
71.0,71.0,0.06637655
72.0,72.0,0.3507152
73.0,73.0,0.36399806
74.0,74.0,0.080101386
75.0,75.0,0.15060931
76.0,76.0,0.06838841
77.0,77.0,0.5803605
78.0,78.0,0.3934505
79.0,79.0,0.09165103
80.0,80.0,0.06476775
81.0,81.0,0.046397578
82.0,82.0,0.055898346
83.0,83.0,0.17325126
84.0,84.0,0.20065194
85.0,85.0,0.06584759
86.0,86.0,0.066223815
87.0,87.0,0.07256563
88.0,88.0,0.3658266
89.0,89.0,0.0745652
90.0,90.0,0.15084119
