x,y,species logistic values
1.0,1.0,0.32422462
2.0,2.0,0.16257459
3.0,3.0,0.19636509
4.0,4.0,0.17461741
5.0,5.0,0.12517323
6.0,6.0,0.12799582
7.0,7.0,0.12683697
8.0,8.0,0.75126314
9.0,9.0,0.36307198
10.0,10.0,0.07617347
11.0,11.0,0.49046627
12.0,12.0,0.3494857
13.0,13.0,0.15675429
14.0,14.0,0.14120167
15.0,15.0,0.16001232
16.0,16.0,0.3146965
17.0,17.0,0.112749584
18.0,18.0,0.7936626
19.0,19.0,0.17338651
20.0,20.0,0.64352196
21.0,21.0,0.23071809
22.0,22.0,0.3874316
23.0,23.0,0.54541975
24.0,24.0,0.5114775
25.0,25.0,0.44123176
26.0,26.0,0.20212814
27.0,27.0,0.1628334
28.0,28.0,0.47982457
29.0,29.0,0.3725869
30.0,30.0,0.26651385
31.0,31.0,0.11844375
32.0,32.0,0.12738031
33.0,33.0,0.13405137
34.0,34.0,0.45010814
35.0,35.0,0.47712982
36.0,36.0,0.3473165
37.0,37.0,0.5445195
38.0,38.0,0.25910515
39.0,39.0,0.27410695
40.0,40.0,0.44694492
41.0,41.0,0.11012065
42.0,42.0,0.16873321
43.0,43.0,0.11323963
44.0,44.0,0.48309946
45.0,45.0,0.09275257
46.0,46.0,0.17464471
47.0,47.0,0.13526286
48.0,48.0,0.18127841
49.0,49.0,0.32391924
50.0,50.0,0.36162126
