x,y,species logistic values
1.0,1.0,0.015858907
2.0,2.0,0.015858907
3.0,3.0,0.21639411
4.0,4.0,3.4785428E-4
5.0,5.0,3.4785428E-4
6.0,6.0,0.008969897
7.0,7.0,0.044323705
8.0,8.0,0.044323705
9.0,9.0,0.01080794
10.0,10.0,0.01851004
11.0,11.0,0.01851004
12.0,12.0,0.01851004
13.0,13.0,0.004077669
14.0,14.0,0.004077669
15.0,15.0,0.0076592257
16.0,16.0,0.001953616
17.0,17.0,0.0016605082
18.0,18.0,0.0016605082
19.0,19.0,0.0067164134
20.0,20.0,0.36265934
21.0,21.0,0.08568669
22.0,22.0,0.08568669
23.0,23.0,0.08568669
24.0,24.0,0.08568669
25.0,25.0,0.017643241
26.0,26.0,0.00962812
27.0,27.0,0.00962812
28.0,28.0,0.00962812
29.0,29.0,0.14257856
30.0,30.0,7.0770923E-4
31.0,31.0,2.5761352E-4
32.0,32.0,0.03262808
33.0,33.0,4.5330796E-4
34.0,34.0,0.11040984
35.0,35.0,0.11040984
36.0,36.0,0.04433081
37.0,37.0,0.006853421
38.0,38.0,0.006853421
39.0,39.0,0.006853421
40.0,40.0,2.0887554E-4
41.0,41.0,0.0050747804
42.0,42.0,0.0050747804
43.0,43.0,0.0050747804
44.0,44.0,0.0050747804
45.0,45.0,0.009330503
46.0,46.0,0.012855225
47.0,47.0,2.5312777E-4
48.0,48.0,2.5312777E-4
49.0,49.0,0.020922814
50.0,50.0,0.007490521
51.0,51.0,0.007490521
52.0,52.0,0.006095946
53.0,53.0,0.006095946
54.0,54.0,0.021833047
55.0,55.0,0.021833047
56.0,56.0,0.021833047
57.0,57.0,0.01745495
58.0,58.0,0.01745495
59.0,59.0,0.01745495
60.0,60.0,1.1668239E-4
61.0,61.0,1.1668239E-4
62.0,62.0,1.1668239E-4
63.0,63.0,0.008996701
64.0,64.0,0.05942547
65.0,65.0,0.026502047
66.0,66.0,0.0065561626
67.0,67.0,0.001841717
68.0,68.0,0.02605808
69.0,69.0,8.360626E-4
70.0,70.0,8.360626E-4
71.0,71.0,0.04365757
72.0,72.0,0.04365757
73.0,73.0,0.0067673475
74.0,74.0,0.0067673475
75.0,75.0,0.0067673475
76.0,76.0,0.0011415129
77.0,77.0,2.7325383E-4
78.0,78.0,2.7325383E-4
79.0,79.0,0.018288258
80.0,80.0,0.018288258
81.0,81.0,3.4702214E-4
82.0,82.0,0.0049494794
83.0,83.0,0.003468721
84.0,84.0,3.1647022E-4
85.0,85.0,3.1647022E-4
86.0,86.0,3.1647022E-4
87.0,87.0,9.3900184E-5
88.0,88.0,9.3900184E-5
89.0,89.0,0.0010125675
90.0,90.0,0.0075542713
91.0,91.0,5.8087305E-4
92.0,92.0,5.8087305E-4
93.0,93.0,2.0723599E-5
94.0,94.0,0.15076098
95.0,95.0,0.15076098
96.0,96.0,0.15076098
97.0,97.0,3.013148E-4
98.0,98.0,0.009896487
99.0,99.0,0.12570618
100.0,100.0,2.1540838E-4
