X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.04084512644605042,45.075931591395175,0.5440375856011059
2.0,2.0,train,0.04084512644605042,45.075931591395175,0.5440375856011059
3.0,3.0,train,0.05125343500544096,78.59530435378049,0.5995530310734435
4.0,4.0,train,0.04001105779040334,32.948522485962684,0.5389152119511309
5.0,5.0,train,0.03476821145888578,17.913861394914246,0.5038809093221754
6.0,6.0,train,0.050547756957803947,63.36002721975891,0.596219870962623
7.0,7.0,train,0.050547756957803947,63.36002721975891,0.596219870962623
8.0,8.0,train,0.050547756957803947,63.36002721975891,0.596219870962623
9.0,9.0,train,0.0373711760969305,28.9471831174358,0.5219159880522678
10.0,10.0,train,0.054204672422786745,94.38856151839127,0.6129163282431768
11.0,11.0,train,0.045724700607149574,53.73286858991312,0.5718637040839366
12.0,12.0,train,0.045724700607149574,53.73286858991312,0.5718637040839366
13.0,13.0,train,0.03411828144981743,14.436999403703464,0.4991634500510634
14.0,14.0,train,0.0358943972525878,21.503255842411033,0.5118481969593954
15.0,15.0,train,0.04021392784155349,36.97033678677505,0.5401716875421699
16.0,16.0,train,0.04021392784155349,36.97033678677505,0.5401716875421699
17.0,17.0,train,0.05186605664779396,83.78124670848858,0.6024023480913547
18.0,18.0,train,0.05186605664779396,83.78124670848858,0.6024023480913547
19.0,19.0,train,0.037070984726235996,25.210314948148394,0.5199032334878838
20.0,20.0,train,0.05611313401343185,100.0,0.6210930729016254
