X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.026153897863763775,58.18745042753843,0.5661933619367535
2.0,2.0,train,0.0039146130188346525,8.701239931323638,0.16342732366372786
3.0,3.0,train,0.0195258907450166,37.12523039721979,0.4935203193946935
4.0,4.0,train,0.044899165095723705,83.36860175486403,0.6914181621248914
5.0,5.0,train,0.01984187140228284,39.109371533839806,0.4975332533009319
6.0,6.0,train,0.017773144234208643,31.415030179263272,0.47004269346155697
7.0,7.0,train,0.0651996850082997,99.99999087046059,0.7649106093274431
8.0,8.0,train,0.0372978839320009,70.28620105390911,0.6505084957273956
9.0,9.0,train,0.05449317629935685,93.48001513651931,0.7311399680547082
10.0,10.0,train,0.04659997171003178,88.03063635772773,0.6992940491331542
11.0,11.0,train,0.04112084213279643,74.39834266215858,0.6723545246473923
12.0,12.0,train,0.04482508510227633,78.88078216152567,0.6910657348322303
13.0,13.0,train,0.00641855107251678,13.37318818601177,0.2426015494496148
14.0,14.0,train,0.027949973152445875,66.55503968152772,0.5824294986168717
15.0,15.0,train,0.02784395659405275,60.97179484883428,0.5815049580186391
16.0,16.0,train,0.024503179309292668,50.42502706546309,0.5501164936316287
17.0,17.0,train,0.019390571555022905,35.172728992145295,0.491782104261974
18.0,18.0,train,0.02365380487954999,45.59951526572914,0.5413708235489699
