x,y,species logistic values
1.0,1.0,0.42877588
2.0,2.0,0.5191161
3.0,3.0,0.44434702
4.0,4.0,0.39947808
5.0,5.0,0.45168233
6.0,6.0,0.44451812
7.0,7.0,0.43881863
8.0,8.0,0.56630236
9.0,9.0,0.41825986
10.0,10.0,0.44876412
11.0,11.0,0.48762003
12.0,12.0,0.4216148
13.0,13.0,0.57864803
14.0,14.0,0.6279099
15.0,15.0,0.6405294
16.0,16.0,0.50242054
17.0,17.0,0.45906088
18.0,18.0,0.5441646
19.0,19.0,0.4160512
20.0,20.0,0.4098163
21.0,21.0,0.45878568
22.0,22.0,0.57693374
23.0,23.0,0.4446853
24.0,24.0,0.55250806
25.0,25.0,0.4028631
26.0,26.0,0.5595694
27.0,27.0,0.46635756
28.0,28.0,0.4285008
29.0,29.0,0.4655357
30.0,30.0,0.38980678
31.0,31.0,0.45541447
32.0,32.0,0.5615166
33.0,33.0,0.4123182
34.0,34.0,0.40859416
35.0,35.0,0.40752137
36.0,36.0,0.5497446
37.0,37.0,0.53882205
38.0,38.0,0.42803073
39.0,39.0,0.57407564
40.0,40.0,0.4364852
41.0,41.0,0.5042785
42.0,42.0,0.40356874
43.0,43.0,0.52730036
44.0,44.0,0.4003546
45.0,45.0,0.38107598
46.0,46.0,0.4625844
47.0,47.0,0.4728964
48.0,48.0,0.40166575
49.0,49.0,0.40872204
50.0,50.0,0.45317253
