x,y,species logistic values
1.0,1.0,0.28140375
2.0,2.0,2.6478205E-5
3.0,3.0,0.003589284
4.0,4.0,2.9061243E-4
5.0,5.0,0.0025430587
6.0,6.0,0.006487787
7.0,7.0,9.52874E-4
8.0,8.0,0.003334838
9.0,9.0,8.7056676E-4
10.0,10.0,0.00118051
11.0,11.0,0.024166513
12.0,12.0,0.013973078
13.0,13.0,0.17585719
14.0,14.0,0.0016874645
15.0,15.0,0.034043875
16.0,16.0,2.1655654E-4
17.0,17.0,4.1760475E-5
18.0,18.0,2.422743E-4
19.0,19.0,2.1517574E-4
20.0,20.0,0.0027419606
21.0,21.0,3.153925E-4
22.0,22.0,0.032976463
23.0,23.0,8.868314E-5
24.0,24.0,1.6577796E-4
25.0,25.0,0.061661117
26.0,26.0,0.0026787133
27.0,27.0,0.0015253369
28.0,28.0,0.0011974066
29.0,29.0,0.01194109
30.0,30.0,0.008404975
31.0,31.0,0.04538703
32.0,32.0,5.1889732E-5
33.0,33.0,0.040807605
34.0,34.0,3.7352846E-4
35.0,35.0,3.9063532E-5
36.0,36.0,0.14372116
37.0,37.0,0.29513443
38.0,38.0,3.758129E-4
39.0,39.0,1.4235095E-4
40.0,40.0,0.0013636771
41.0,41.0,0.0011901369
42.0,42.0,1.0986138E-4
43.0,43.0,9.273739E-4
44.0,44.0,3.2915064E-4
45.0,45.0,4.4705276E-4
46.0,46.0,3.0125462E-4
47.0,47.0,1.0851107E-4
48.0,48.0,7.030498E-4
49.0,49.0,0.009049872
50.0,50.0,0.087592185
