Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.41016E-3,0.141016143,0.042131799,1,0,0
1.7638E-3,0.317396236,0.052146618,0.981481481,0,0
1.97282E-3,0.514678576,0.057968121,0.962962963,0,0
1.97807E-3,0.712485744,0.058113371,0.944444444,0,0
2.18954E-3,0.931439781,0.063928897,0.925925926,0,0
2.40497E-3,1.171936821,0.069779979,0.907407407,0,0
2.54767E-3,1.426703654,0.07361555,0.888888889,0,0
2.58241E-3,1.684944376,0.074544512,0.87037037,0,0
2.62477E-3,1.947421735,0.075674925,0.851851852,0,0
2.95371E-3,2.242793163,0.084358592,0.833333333,0,0
3.15036E-3,2.557828767,0.089472228,0.814814815,0,0
3.25016E-3,2.882844417,0.092045733,0.796296296,0,0
3.29564E-3,3.212408154,0.093213707,0.777777778,0,0
3.41335E-3,3.553742759,0.096222625,0.759259259,0,0
3.52266E-3,3.906009164,0.098999227,0.740740741,0,0
3.6205E-3,4.26805896,0.101469715,0.722222222,0,0
3.72389E-3,4.64044746,0.104065749,0.703703704,0,0
4.50199E-3,5.090646676,0.123132854,0.685185185,0,0
4.53836E-3,5.544482814,0.12400423,0.666666667,0,0
4.8745E-3,6.031932569,0.131976539,0.648148148,0,0
5.11523E-3,6.543455572,0.137597513,0.62962963,0,0
6.7899E-3,7.222445299,0.174772238,0.611111111,0,0
7.25303E-3,7.947748732,0.184494021,0.592592593,0,0
7.52281E-3,8.700029496,0.190052023,0.574074074,0,0
7.58392E-3,9.458421401,0.191300562,0.555555556,0,0
8.34472E-3,10.29289388,0.206528038,0.537037037,0,0
9.26492E-3,11.219386227,0.224196563,0.518518519,0,0
1.00583E-2,12.225212957,0.238809646,0.5,0.25,0
1.31346E-2,13.538672693,0.290622668,0.481481481,0.25,0
1.39922E-2,14.937894243,0.303833191,0.462962963,0.25,0
1.46616E-2,16.404051394,0.313806799,0.444444444,0.25,0
1.51636E-2,17.920415238,0.321102178,0.425925926,0.25,0
1.58199E-2,19.50240983,0.330408057,0.407407407,0.25,0
1.80368E-2,21.306086755,0.360038006,0.388888889,0.25,0
1.90746E-2,23.213545178,0.373026497,0.37037037,0.25,0
1.91756E-2,25.131102604,0.374262318,0.351851852,0.25,0
2.0783E-2,27.209400556,0.393296304,0.333333333,0.25,0
2.17885E-2,29.388249334,0.404625214,0.314814815,0.25,0
2.22509E-2,31.613341846,0.409694602,0.296296296,0.25,0
2.24018E-2,33.853518106,0.411329512,0.277777778,0.25,0
2.35632E-2,36.209840507,0.423621447,0.259259259,0.25,0
2.35796E-2,38.567798433,0.423790873,0.240740741,0.25,0
2.53296E-2,41.10075732,0.441361484,0.222222222,0.25,0
2.94335E-2,44.044103886,0.47864318,0.203703704,0.5,0
3.0631E-2,47.107200593,0.488601947,0.185185185,0.5,0
3.28933E-2,50.396528666,0.506413848,0.166666667,0.5,0
3.39129E-2,53.787821356,0.514042472,0.148148148,0.5,0
3.42828E-2,57.216103788,0.516751947,0.12962963,0.5,0
4.0875E-2,61.303606739,0.560430093,0.111111111,0.5,0
4.27514E-2,65.578749649,0.571455252,0.092592593,0.5,0
6.29263E-2,71.871379396,0.662477083,0.074074074,0.5,0
8.99347E-2,80.864848855,0.737201211,0.055555556,0.75,0
8.99423E-2,89.859076195,0.737217536,0.037037037,0.75,0
1.01409E-1,100,0.759794389,0.018518519,1,0
