x,y,species logistic values
1.0,1.0,0.020970497
2.0,2.0,0.2364331
3.0,3.0,2.8196979E-5
4.0,4.0,2.0806215E-4
5.0,5.0,0.026000625
6.0,6.0,0.0121110575
7.0,7.0,7.506791E-5
8.0,8.0,0.14544325
9.0,9.0,0.017875437
10.0,10.0,0.031931117
11.0,11.0,0.0053455723
12.0,12.0,0.0046779765
13.0,13.0,0.061374072
14.0,14.0,0.0021226555
15.0,15.0,0.014488124
16.0,16.0,7.778779E-4
17.0,17.0,0.43886432
18.0,18.0,0.07687304
19.0,19.0,0.01945067
20.0,20.0,0.064726084
21.0,21.0,0.02513165
22.0,22.0,0.020580888
23.0,23.0,0.010962067
24.0,24.0,0.060584817
25.0,25.0,0.023350548
26.0,26.0,5.6067765E-5
27.0,27.0,2.32174E-4
28.0,28.0,0.008092814
29.0,29.0,0.014937568
30.0,30.0,0.0018024535
31.0,31.0,0.30444834
32.0,32.0,0.024403175
33.0,33.0,0.0042541134
34.0,34.0,1.7317633E-4
35.0,35.0,6.6114287E-4
36.0,36.0,3.799478E-4
37.0,37.0,0.0212424
38.0,38.0,2.4690217E-4
39.0,39.0,0.002170619
40.0,40.0,0.007249181
41.0,41.0,0.021605346
42.0,42.0,0.008677934
43.0,43.0,1.15327224E-4
44.0,44.0,0.010152479
45.0,45.0,0.0133757675
46.0,46.0,0.0027636213
47.0,47.0,0.007414725
48.0,48.0,0.0061373706
49.0,49.0,0.020875288
50.0,50.0,0.0025925932
51.0,51.0,0.019404862
52.0,52.0,1.5056519E-5
53.0,53.0,0.021022322
54.0,54.0,0.062707655
55.0,55.0,5.3945034E-5
56.0,56.0,0.020835703
57.0,57.0,0.10633543
58.0,58.0,0.019542536
59.0,59.0,0.0014821955
60.0,60.0,0.06049724
61.0,61.0,5.14655E-5
62.0,62.0,4.1415723E-4
63.0,63.0,0.06122829
64.0,64.0,0.3363502
65.0,65.0,0.005212393
66.0,66.0,2.4391091E-4
67.0,67.0,0.020215452
68.0,68.0,1.0706124E-4
69.0,69.0,4.979626E-4
70.0,70.0,0.003429058
71.0,71.0,0.003681044
72.0,72.0,0.0066394466
73.0,73.0,2.321842E-4
74.0,74.0,4.0000654E-4
75.0,75.0,0.001460209
76.0,76.0,0.0010473313
77.0,77.0,0.0016328361
78.0,78.0,0.0018244522
79.0,79.0,0.018708983
80.0,80.0,5.146758E-4
81.0,81.0,1.1704731E-5
82.0,82.0,0.060178425
83.0,83.0,0.043011956
84.0,84.0,2.2337437E-4
85.0,85.0,0.0023501706
86.0,86.0,6.997606E-4
87.0,87.0,0.13708304
88.0,88.0,0.114083625
89.0,89.0,1.9115914E-4
90.0,90.0,0.023574114
