x,y,species logistic values
1.0,1.0,1.5578526E-7
2.0,2.0,0.008293842
3.0,3.0,2.4828348E-6
4.0,4.0,9.109361E-9
5.0,5.0,7.9385745E-6
6.0,6.0,1.516015E-4
7.0,7.0,9.741002E-7
8.0,8.0,0.033626694
9.0,9.0,9.757504E-7
10.0,10.0,2.457575E-4
11.0,11.0,6.64407E-4
12.0,12.0,1.9309307E-6
13.0,13.0,0.026047545
14.0,14.0,7.8565796E-4
15.0,15.0,0.0055010277
16.0,16.0,0.0022622962
17.0,17.0,0.0013255732
18.0,18.0,0.0262637
19.0,19.0,1.3048798E-8
20.0,20.0,1.05598545E-7
21.0,21.0,9.5462427E-4
22.0,22.0,0.029833192
23.0,23.0,1.7467326E-4
24.0,24.0,0.03204753
25.0,25.0,2.972646E-8
26.0,26.0,0.03278583
27.0,27.0,0.0040406035
28.0,28.0,7.370473E-6
29.0,29.0,0.003980731
30.0,30.0,8.079658E-10
31.0,31.0,1.3858135E-5
32.0,32.0,0.0330337
33.0,33.0,6.102868E-9
34.0,34.0,2.8000784E-9
35.0,35.0,6.728314E-8
36.0,36.0,0.029696912
37.0,37.0,0.022309743
38.0,38.0,8.946001E-6
39.0,39.0,0.03262315
40.0,40.0,3.0285228E-5
41.0,41.0,0.1022216
42.0,42.0,8.164657E-10
43.0,43.0,0.013475612
44.0,44.0,3.3014538E-10
45.0,45.0,2.598001E-12
46.0,46.0,3.7906055E-5
47.0,47.0,1.3923139E-4
48.0,48.0,1.5869409E-8
49.0,49.0,8.237907E-8
50.0,50.0,5.403496E-4
